name_E,H3k36me3_E,DNaseI_E,H3k27ac_E,H3k27me3_E,H3k9ac_E,H4k20me1_E,H3k4me1_E,H3k4me3_E,Ctcf_E,H3k79me2_E,H3k4me2_E
chr1_228945464_228945740,0.0,0.0455,9.019308,0.0,0.0,3.0565,6.112342,2.792578,0.0,0.0,4.3455910000000015
chr1_228973832_228974198,0.0,0.0574,10.788398,0.0,7.409182,0.0,8.671564,4.131493,2.83898,0.0,5.336452
chr1_229206013_229206222,0.0,0.1148,3.599715,0.0,0.0,0.0,9.850236,3.431811,0.0,0.0,6.472399
chr1_229327820_229328069,0.0,0.0612,4.8642080000000005,0.0,0.0,0.0,7.447411,0.0,0.0,0.0,3.353987
chr1_229335784_229335916,0.0,0.0388,39.76088,0.0,8.50576,0.0,7.225339999999999,13.245546,0.0,0.0,7.458034
chr1_229357329_229357959,0.0,0.0385,13.8559265,0.0,6.8717869999999985,0.0,9.263635,6.860261,0.0,0.0,5.893161
chr1_229365571_229365974,0.0,0.0276,13.5683215,0.0,7.462389999999999,0.0,9.263635,7.245164999999999,2.8018080000000003,0.0,9.389448
chr1_229388898_229389111,0.0,0.0631,7.010826,0.0,6.022391000000002,0.0,8.678348,8.830792,0.0,0.0,7.27715
chr1_229546837_229547142,0.0,0.0806,0.0,0.0,0.0,0.0,5.055644999999998,5.745926,0.0,0.0,5.879738
chr1_230631666_230631872,0.0,0.0345,0.0,1.744907,0.0,1.181918,2.753067,3.982721,0.0,0.0,4.065139
chr1_23076914_23077145,0.0,0.1295,13.119132,0.0,7.269392999999999,1.3554275,7.029925,4.575621,1.584902,0.0,4.642918
chr1_231347338_231347496,0.0,0.0971,0.0,2.396192,9.347711,1.181918,0.0,15.131434,26.767685,0.0,11.007217
chr1_231860737_231860947,0.0,0.0512,0.0,1.634728,0.0,0.0,0.0,0.0,20.819923,0.0,0.0
chr1_231944869_231945038,0.0,0.042,2.640076,0.0,0.0,0.0,4.612199,0.0,0.0,0.0,2.634437
chr1_233249275_233249581,0.0,0.0792,34.327903000000006,0.0,7.022586,0.0,9.094336,5.536804,0.0,0.0,7.803367
chr1_234275805_234276023,0.0,0.0851,9.485994,0.0,0.0,0.0,3.88865,0.0,0.0,0.0,4.9669050000000015
chr1_234450953_234451201,0.0,0.0302,0.0,0.0,0.0,0.0,4.6046260000000006,0.0,0.0,0.0,2.599758
chr1_234659231_234659760,0.0,0.0504,9.599707,0.0,5.495956,0.0,6.816810500000001,4.488493,0.0,0.0,6.727025
chr1_234680207_234680593,0.0,0.069,7.495549,0.0,6.574281,0.0,5.745831000000001,4.064056,0.0,0.0,4.351702
chr1_234746093_234747674,0.0,0.0305,10.420073,0.0,21.271212,0.0,6.599203,15.60832,7.571117999999999,6.326389,12.741598
chr1_234748100_234748931,0.0,0.0493,10.420073,0.0,21.271212,0.0,6.599203,15.60832,3.810459,0.0,12.741598
chr1_234767593_234767925,0.0,0.025,7.4147979999999984,0.0,0.0,0.0,5.671727500000001,0.0,0.0,0.0,7.25793
chr1_234792654_234793437,0.0,0.0717,18.928388,0.0,6.497839,0.0,10.84774,5.5912120000000005,2.821837,0.0,6.538115
chr1_234793934_234794239,0.0,0.0361,18.928388,0.0,6.497839,0.0,10.84774,5.5912120000000005,2.821837,0.0,6.538115
chr1_234858843_234859287,0.0,0.0854,31.091567,0.0,14.994877,0.0,8.058002,9.773751,1.633805,0.0,10.02333
chr1_234891292_234891478,0.0,0.0568,0.0,0.0,0.0,0.0,6.757801,0.0,0.0,0.0,0.0
chr1_234908151_234908764,0.0,0.1189,6.559522,0.0,1.538986,0.0,5.7442410000000015,4.3994849999999985,0.0,0.0,4.45261
chr1_234987212_234987644,0.0,0.036000000000000004,10.710307,0.0,2.8181700000000003,0.0,4.948314,8.411635,9.348088,0.0,7.456911
chr1_235012060_235012373,0.0,0.0772,3.782371,0.0,0.0,0.0,6.045032,0.0,0.0,0.0,5.65439
chr1_235110834_235111403,0.0,0.0226,23.910345,0.0,7.311012,1.817598,6.841895,2.950484,0.0,0.0,4.013873
chr1_235133014_235133422,0.0,0.0702,27.727458,0.0,12.299928,0.0,6.841895,5.923575,0.0,0.0,7.549542999999999
chr1_235134086_235134438,0.0,0.0481,27.727458,0.0,12.299928,0.0,6.841895,5.923575,3.4343190000000003,0.0,7.549542999999999
chr1_235183936_235184197,0.0,0.0234,6.95635,0.0,5.5416120000000015,0.0,4.6101410000000005,0.0,0.0,0.0,5.781704
chr1_236080566_236081247,0.0,0.0895,7.781661,0.0,4.732138,0.0,6.8846820000000015,5.450219000000001,0.0,0.0,7.297333999999999
chr1_236109486_236110063,0.0,0.0646,0.0,1.787075,0.0,0.0,0.0,0.0,14.099204,0.0,0.0
chr1_236135691_236135959,0.0,0.0426,10.614894,1.787075,6.463744,1.2328709999999998,4.0439810000000005,9.317488,0.0,0.0,7.606535000000001
chr1_236162583_236163199,0.0,0.0358,31.246342,1.787075,8.183835,1.2328709999999998,5.622505500000001,8.245641500000001,0.0,0.0,6.160057
chr1_23888678_23889201,0.0,0.0354,43.485154,0.0,18.139719,1.3554275,11.967679,19.202438,2.673178,7.977627,12.673084
chr1_23903714_23904323,0.0,0.0269,13.215375,0.0,7.252535000000001,1.356495,7.888329,7.380644999999999,0.0,0.0,9.745513
chr1_23912037_23912393,0.0,0.0694,6.121844,0.0,5.335838000000002,1.356495,9.640841,7.169609,0.0,0.0,6.694717999999999
chr1_23918101_23918449,0.0,0.0291,6.121844,0.0,3.2408240000000004,1.356495,9.640841,9.5866875,1.449375,0.0,4.767788
chr1_239524689_239525075,0.0,0.0225,0.0,1.393602,0.0,1.040131,3.985851,0.0,0.0,0.0,2.617718
chr1_23961555_23961694,0.0,0.07200000000000001,14.193788,0.0,14.860321,1.356495,7.580727,12.556913,41.794292,3.971492,9.812455
chr1_240306890_240307603,0.0,0.0308,0.0,1.54267,0.0,1.040131,0.0,0.0,0.0,4.160874,0.0
chr1_240308546_240308862,0.0,0.0231,0.0,1.54267,0.0,1.040131,0.0,0.0,0.0,0.0,0.0
chr1_240562823_240563040,0.0,0.045,0.0,0.0,0.0,1.040131,4.183401,0.0,0.0,0.0,3.302925
chr1_2406489_2406881,0.0,0.0616,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0
chr1_242108255_242108348,0.0,0.0596,0.0,0.0,7.309195,1.199356,0.0,10.246901,6.381151,0.0,8.651591
chr1_24229023_24229388,0.0,0.0669,0.0,0.0,0.0,1.356495,0.0,0.0,0.0,0.0,0.0
chr1_24349340_24349488,0.0,0.0892,10.193428,0.0,7.536592,0.0,7.275142,2.984901,0.0,0.0,4.470534
chr1_244462616_244463099,0.0,0.0415,12.674785,2.243743,16.432524,1.265525,9.558166,10.325897,27.031621,0.0,5.236618
chr1_244466323_244466598,0.0,0.0672,12.674785,2.243743,3.897963,1.265525,9.558166,3.857816,1.430241,0.0,5.236618
chr1_244467525_244467677,0.0,0.0242,12.674785,2.243743,3.897963,1.265525,9.558166,3.857816,1.430241,0.0,5.236618
chr1_244486299_244486688,0.0,0.0841,17.462707,2.243743,6.0899730000000005,1.265525,8.4488025,5.802989,1.430241,0.0,9.456521
chr1_244505125_244505457,0.0,0.0261,3.9667255,2.243743,2.700025,1.265525,5.0200809999999985,0.0,2.4166875,0.0,3.3975789999999995
chr1_244512430_244512879,0.0,0.0333,4.5006165000000005,2.243743,1.783218,1.265525,6.789109,6.814442,4.5529925,0.0,5.512365
chr1_244517098_244517541,0.0,0.0872,1.478854,2.243743,2.626861,4.4878075,8.911728,6.356161,1.430241,0.0,4.484997
chr1_244525463_244525578,0.0,0.0235,0.0,2.243743,0.0,1.265525,0.0,0.0,1.430241,0.0,0.0
chr1_244763140_244763529,0.0,0.1303,7.023455,0.0,9.172008,1.719027,9.58897,10.360561,0.0,0.0,11.376071
chr1_24476382_24476609,0.0,0.1566,7.998874000000002,0.0,6.402254,0.0,4.643798,7.116422,0.0,0.0,13.454298
chr1_245082176_245082355,0.0,0.0704,0.0,0.0,15.558062,0.0,0.0,14.629461,0.0,0.0,8.157378
chr1_24518503_24518681,0.0,0.1272,5.24179,0.0,8.564309,0.0,8.126864999999999,0.0,0.0,0.0,8.299658
chr1_246862505_246862699,0.0,0.1392,6.750464999999998,0.0,5.871580000000002,0.0,6.545791,9.097293,42.644391,0.0,11.838041
chr1_246957671_246957948,0.0,0.0898,0.0,0.0,0.0,0.0,5.489676,6.9395440000000015,0.0,0.0,5.882297
chr1_24736156_24736250,0.0,0.0257,0.0,0.0,0.0,0.0,4.335832,0.0,0.0,0.0,0.0
chr1_247553531_247554143,0.0,0.10400000000000001,0.0,2.288328,0.0,1.265867,0.0,0.0,33.711601,0.0,0.0
chr1_247608966_247609716,0.0,0.0229,0.0,2.288328,0.0,1.265867,0.0,0.0,0.0,0.0,0.0
chr1_2478276_2478817,0.0,0.2021,7.211671000000001,1.951368,11.538965,1.366382,6.239913,11.448099,4.8416584999999985,0.0,11.801871
chr1_248018586_248018745,0.0,0.0253,0.0,1.568385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_2509702_2510198,0.0,0.0301,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0
chr1_25252124_25252306,0.0,0.0235,0.0,2.555248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_25292573_25292807,0.0,0.0385,4.801407,0.0,0.0,3.154332,6.4436860000000005,0.0,0.0,0.0,0.0
chr1_25298850_25299027,0.0,0.0321,0.0,1.41667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_25344029_25344296,0.0,0.063,12.218993,0.0,5.727094,0.0,2.678898,6.650633,7.420838000000002,0.0,3.605053
chr1_25348659_25349200,0.0,0.0774,12.218993,0.0,6.134123666666667,0.0,2.678898,6.350721,0.0,0.0,3.379833
chr1_25357149_25357829,0.0,0.0252,7.661191,1.732477,2.195114,0.0,2.678898,0.0,0.0,0.0,3.215865
chr1_25559638_25560067,0.0,0.0617,31.812974,0.0,33.07816,7.628370500000001,7.840126,26.874542,0.0,7.577277,12.323706
chr1_25566195_25566411,0.0,0.0866,19.812868,0.0,15.757781,0.0,0.0,11.766333,19.660621,0.0,10.019282
chr1_25566618_25566670,0.0,0.0866,19.812868,0.0,15.757781,0.0,0.0,11.766333,19.660621,0.0,10.019282
chr1_2574343_2574764,0.0,0.2894,10.827479,1.951368,11.831274,0.0,0.0,13.516455,0.0,0.0,6.179778
chr1_25942744_25943208,0.0,0.1907,6.858009,1.482114,9.529817,1.176434,0.0,9.248966,7.42052,0.0,13.174554
chr1_26022319_26022793,0.0,0.0499,8.001011,0.0,3.701005,1.1721584999999999,4.147501,3.89633,5.9812650000000005,0.0,2.761591
chr1_26081315_26081453,0.0,0.0332,0.0,1.938845,0.0,1.1721584999999999,0.0,0.0,3.684145,0.0,0.0
chr1_26201699_26201757,0.0,0.0663,5.101674,0.0,8.292311,1.1721584999999999,0.0,11.168063,0.0,4.1631550000000015,10.465993
chr1_26528501_26528611,0.0,0.0252,0.0,0.0,0.0,1.167883,0.0,0.0,0.0,0.0,0.0
chr1_26642014_26642169,0.0,0.0414,0.0,0.0,0.0,1.167883,5.6097199999999985,0.0,0.0,0.0,0.0
chr1_26678060_26678317,0.0,0.0654,25.85609,0.0,8.43985,1.167883,9.991617,5.9577589999999985,0.0,0.0,6.840317
chr1_26683687_26684084,0.0,0.0667,10.261814,0.0,5.774508999999999,1.167883,9.991617,5.80521,0.0,0.0,9.202873
chr1_26827232_26827869,0.0,0.1249,30.120992,0.0,22.575191,1.2108139999999998,0.0,13.783398000000002,0.0,0.0,7.512599000000002
chr1_26946837_26947249,0.0,0.0996,42.646116,0.0,27.374249,1.253745,0.0,13.620485,18.234832,0.0,9.225917
chr1_26947342_26948198,0.0,0.0996,42.646116,0.0,27.374249,1.253745,8.902847,13.620485,0.0,0.0,9.225917
chr1_27191386_27191927,0.0,0.0752,34.685361,0.0,33.366983000000005,1.253745,0.0,23.07384,0.0,10.955432,9.139214
chr1_27400779_27401092,0.0,0.0508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_2772559_2772713,0.0,0.027000000000000003,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0
chr1_27957478_27958684,0.0,0.0238,0.0,0.0,0.0,1.364067,0.0,0.0,0.0,0.0,0.0
chr1_27976905_27977430,0.0,0.0741,9.813756,0.0,6.385326999999998,1.364067,5.0134135,6.356161,0.0,0.0,4.829423
chr1_27985480_27985709,0.0,0.0481,11.711286,0.0,6.958297,1.364067,8.0320585,9.021026,7.760525,0.0,7.411442
chr1_27985869_27985982,0.0,0.0481,11.711286,0.0,6.958297,1.364067,8.0320585,9.021026,7.760525,0.0,7.411442
chr1_27986111_27986384,0.0,0.0512,11.711286,0.0,6.958297,1.364067,8.0320585,9.021026,0.0,0.0,7.411442
chr1_28189568_28190269,0.0,0.0531,7.918458999999999,0.0,2.892521,0.0,8.152117,3.011523,0.0,0.0,5.275425
chr1_28201800_28202156,0.0,0.1602,0.0,0.0,0.0,0.0,9.032927,0.0,0.0,0.0,3.659356
chr1_28269913_28270209,0.0,0.0282,0.0,0.0,0.0,0.0,10.040161,0.0,0.0,0.0,0.0
chr1_28449970_28450467,0.0,0.0227,8.816585,0.0,7.300553,0.0,10.627007,6.048518,0.0,0.0,7.4242
chr1_28576012_28576248,0.0,0.0456,12.969626,0.0,5.7481860000000005,0.0,6.2876765,9.004713,22.700605,0.0,9.916705
chr1_28640564_28640739,0.0,0.131,8.139356,0.0,7.794939,0.0,5.184273,9.904523,3.576061,0.0,7.1970350000000005
chr1_29214759_29214998,0.0,0.0234,6.9548679999999985,0.0,15.094748999999998,1.18182,5.798193,24.16685,0.0,2.66557,9.989335
chr1_29451057_29451462,0.0,0.1001,7.6112009999999986,0.0,8.001508,1.273349,0.0,13.264377,8.452778,0.0,3.685414
chr1_29563709_29564430,0.0,0.1406,14.992308,0.0,21.573289000000006,1.364878,8.188092999999999,21.207645,0.0,4.679335,10.213451
chr1_29565515_29565732,0.0,0.1406,14.992308,0.0,21.573289000000006,2.4181925,9.504686,21.207645,0.0,4.679335,10.213451
chr1_29565762_29566055,0.0,0.1406,14.992308,0.0,21.573289000000006,2.4181925,9.504686,21.207645,0.0,4.679335,10.213451
chr1_3077832_3078221,0.0,0.02605,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0
chr1_3086923_3087330,0.0,0.031,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0
chr1_31233848_31234393,0.0,0.0243,0.0,1.936693,0.0,1.550468,0.0,0.0,0.0,0.0,0.0
chr1_31251287_31251533,0.0,0.0284,0.0,1.936693,0.0,1.550468,5.715634,0.0,0.0,0.0,0.0
chr1_3133891_3134283,0.0,0.0292,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0
chr1_31627566_31627958,0.0,0.0886,7.819164,0.0,9.394136,0.0,8.524933,9.079146,0.0,0.0,11.394707
chr1_31643824_31643962,0.0,0.1863,19.19204,0.0,9.543088,0.0,8.340757,0.0,0.0,0.0,6.013602
chr1_31956203_31956482,0.0,0.0683,8.036427999999999,0.0,0.0,1.2089530000000002,6.1543160000000015,0.0,0.0,0.0,5.9968
chr1_31976608_31977048,0.0,0.0228,0.0,0.0,0.0,1.2089530000000002,0.0,0.0,0.0,0.0,0.0
chr1_32015159_32015590,0.0,0.0245,8.169541,0.0,3.4184120000000005,1.374784,7.951408,3.273189,20.882523000000006,0.0,4.092832
chr1_32166698_32166999,0.0,0.1504,7.250186,0.0,3.966136,1.374784,9.329956,9.081855,0.0,0.0,6.493363
chr1_32253647_32254040,0.0,0.1797,10.186941,0.0,14.194968,1.374784,6.658212,14.796239000000002,0.0,5.442033499999999,9.401727
chr1_3229711_3230157,0.0,0.2534,2.6316610000000003,1.951368,2.657753,1.191068,5.261044999999998,3.96566,0.0,0.0,5.476353
chr1_3237165_3237518,0.0,0.0286,0.0,1.951368,0.0,7.427403666666668,0.0,0.0,32.745504,0.0,0.0
chr1_32420307_32420572,0.0,0.0574,43.886688,0.0,28.3718825,1.374784,4.974901,6.3458464999999995,0.0,8.134269999999999,6.7850579999999985
chr1_32421622_32422096,0.0,0.0512,43.886688,0.0,13.7411445,1.374784,4.974901,7.1668555000000005,16.222618,8.134269999999999,6.7850579999999985
chr1_3267475_3267612,0.0,0.0461,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0
chr1_32966228_32966602,0.0,0.1409,8.134286999999999,0.0,6.942448,0.0,0.0,9.601924,0.0,0.0,10.078055
chr1_33077721_33078012,0.0,0.0532,3.75665,0.0,7.56686,1.324113,0.0,7.6851759999999985,0.0,0.0,6.52116
chr1_3309990_3310261,0.0,0.0252,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0
chr1_33182280_33182513,0.0,0.1428,3.599387,0.0,4.144889,1.324113,6.739286,10.124661,0.0,0.0,8.647658999999999
chr1_33446816_33447482,0.0,0.071,14.112561,0.0,7.042348,1.324113,5.682762,4.087269,0.0,0.0,8.028558
chr1_33457914_33458607,0.0,0.0772,10.752184,0.0,3.824527,1.324113,9.852845,2.6169115,2.4899,0.0,4.922716
chr1_33515825_33516245,0.0,0.0286,18.40415,0.0,11.352066,1.324113,6.268810500000002,10.199462,16.471505,0.0,8.503483000000001
chr1_33593963_33594340,0.0,0.0499,0.0,1.393088,0.0,1.324113,4.016065,0.0,0.0,0.0,0.0
chr1_33685276_33685676,0.0,0.0547,9.161499,0.0,3.340205,1.223975,10.002918,0.0,9.486688,0.0,5.554958
chr1_3420761_3421065,0.0,0.2477,11.848533,1.951368,6.570607000000001,1.191068,7.811649000000001,3.3155620000000003,0.0,0.0,2.98456
chr1_3421438_3421558,0.0,0.2477,11.848533,1.951368,6.570607000000001,1.191068,7.811649000000001,3.3155620000000003,0.0,0.0,2.98456
chr1_3459907_3460197,0.0,0.1632,20.345017,0.0,10.605617,1.191068,5.795463,6.716643,0.0,0.0,6.654686
chr1_3463934_3464260,0.0,0.1049,6.622265,0.0,3.803679,1.153253,5.795463,3.772174,0.0,0.0,7.614485
chr1_3620035_3620325,0.0,0.0621,0.0,0.0,0.0,1.153253,2.781575,0.0,0.0,0.0,0.0
chr1_3634737_3634863,0.0,0.0385,0.0,0.0,0.0,1.153253,0.0,0.0,0.0,0.0,0.0
chr1_36555347_36555633,0.0,0.0248,13.303826999999998,0.0,15.212666,3.164937333333333,9.247517,19.741736,0.0,9.712275,20.466681
chr1_36616485_36616868,0.0,0.0768,14.647491,0.0,12.555799,1.378607,6.5285985,14.701216,0.0,0.0,8.397995
chr1_36952484_36952865,0.0,0.0561,8.50953,1.992892,7.484526,1.378607,8.555413,6.404313,0.0,0.0,7.216964
chr1_37169397_37169618,0.0,0.11199999999999999,0.0,1.992892,0.0,1.378607,0.0,0.0,14.89454,0.0,0.0
chr1_38495782_38495936,0.0,0.0558,5.909591000000002,2.092118,5.753694,1.370378,6.820879,9.135873,2.778154,0.0,7.459128999999999
chr1_39357087_39357474,0.0,0.0358,0.0,2.092118,0.0,0.0,0.0,0.0,8.213792999999999,0.0,0.0
chr1_39547903_39548129,0.0,0.0272,0.0,0.0,0.0,1.357854,3.685794,0.0,0.0,0.0,0.0
chr1_39633654_39634014,0.0,0.0522,12.400578,0.0,0.0,1.357854,6.0636019999999995,6.540575,0.0,3.679161,6.512283
chr1_40283075_40283206,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,5.629087,0.0,0.0
chr1_40426190_40426638,0.0,0.0497,0.0,0.0,0.0,0.0,6.670750999999999,0.0,0.0,0.0,5.5895660000000005
chr1_4079242_4079460,0.0,0.024,0.0,2.318681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_40841336_40841595,0.0,0.0272,0.0,0.0,9.677938,0.0,0.0,19.002502,0.0,2.213838,9.137301
chr1_41825927_41826139,0.0,0.2136,6.451131,0.0,4.312079,1.268043,10.526221,6.887237,0.0,0.0,7.097459
chr1_41885108_41885337,0.0,0.225,6.456761,0.0,1.409147,1.268043,6.196867,9.050111,0.0,0.0,6.2546870000000006
chr1_41961925_41962146,0.0,0.0686,7.069334,0.0,4.424319499999998,1.268043,9.333563,3.978224333333333,2.770396,0.0,6.1037495
chr1_41981831_41982007,0.0,0.1963,8.762592999999999,0.0,4.736211,1.268043,11.015949,2.553651,12.487175,0.0,7.716955
chr1_42127851_42128791,0.0,0.11,3.911102,0.0,6.815042999999998,1.268043,6.398006,11.28713,0.0,0.0,8.71665275
chr1_42149945_42149960,0.0,0.0241,13.232454999999998,0.0,2.512197,1.268043,7.710633,2.900066,0.0,0.0,6.7353770000000015
chr1_42248889_42249252,0.0,0.0878,0.0,1.375233,3.777741,1.268043,7.849717,5.001837,0.0,0.0,8.209211999999999
chr1_42328578_42328878,0.0,0.0928,5.237851999999998,0.0,1.3733540000000002,1.268043,8.313774,6.763631,1.44534,0.0,4.1679825
chr1_42366364_42366624,0.0,0.071,16.700056,0.0,7.080306,1.268043,9.313454,6.37208,1.4467020000000002,0.0,8.912896
chr1_42512214_42512486,0.0,0.023,0.0,1.875215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_43432863_43433109,0.0,0.1332,5.910544,0.0,3.875043,0.0,5.245585,8.455368,0.0,7.861485000000001,7.302536
chr1_43760174_43760222,0.0,0.1205,4.76474,0.0,0.0,1.374965,6.398866,2.97875,0.0,0.0,3.486594
chr1_43761236_43761355,0.0,0.028999999999999998,0.0,0.0,0.0,1.374965,6.398866,0.0,0.0,0.0,3.486594
chr1_43988888_43989038,0.0,0.2486,3.5464620000000004,0.0,2.674813,1.374965,5.2321480000000005,0.0,3.118798,0.0,0.0
chr1_44951424_44951733,0.0,0.0921,14.085617,0.0,4.7654190000000005,1.32886,6.736572,4.582903,0.0,0.0,6.117017
chr1_45083225_45083530,0.0,0.0276,0.0,0.0,0.0,1.32886,0.0,0.0,0.0,0.0,0.0
chr1_45195062_45195154,0.0,0.0414,0.0,0.0,0.0,1.32886,6.578036999999999,0.0,34.567596,0.0,8.475431
chr1_45738634_45738975,0.0,0.0398,5.2669510000000015,0.0,0.0,0.0,3.261285,0.0,0.0,0.0,5.7178510000000005
chr1_46268583_46268737,0.0,0.1306,8.167233999999999,0.0,8.630901,0.0,5.221926,14.21832,2.749156,0.0,10.738701
chr1_46637172_46637331,0.0,0.0245,12.161083,0.0,5.92925,1.2293040000000002,8.1323975,0.0,0.0,0.0,6.859348
chr1_46689426_46689696,0.0,0.0866,0.0,0.0,3.613435,1.2293040000000002,6.606653999999999,8.68759,42.271725,0.0,6.322374
chr1_46986321_46986408,0.0,0.1522,6.632039,0.0,4.580096,1.22114,9.903094,9.73426,3.002089,0.0,7.361210000000002
chr1_48224075_48224507,0.0,0.1325,32.480077,0.0,3.890744,1.3128890000000002,10.771395,11.81205,0.0,0.0,10.426113
chr1_48515615_48515747,0.0,0.0438,6.695871,0.0,1.664224,1.3128890000000002,6.034224,1.541569,0.0,0.0,3.952218
chr1_49038282_49038602,0.0,0.05,0.0,1.828472,0.0,1.1842899999999998,0.0,0.0,7.457545,0.0,0.0
chr1_53856073_53856161,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_54941159_54941412,0.0,0.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_54953784_54954325,0.0,0.2281,17.340165000000002,0.0,12.484902,0.0,7.731916,12.443067,7.371992999999999,0.0,6.450095
chr1_55411305_55411465,0.0,0.0966,9.562516,0.0,5.7324470000000005,1.334362,4.871209,9.054374,32.506370000000004,0.0,7.1908850000000015
chr1_55431735_55431939,0.0,0.0343,4.887004,0.0,0.0,1.334362,7.286914,0.0,0.0,0.0,7.605258999999998
chr1_55828418_55828527,0.0,0.0275,0.0,0.0,0.0,1.334362,0.0,0.0,0.0,0.0,0.0
chr1_55840427_55840729,0.0,0.0543,0.0,0.0,0.0,1.334362,4.147023,0.0,0.0,0.0,0.0
chr1_55894779_55895033,0.0,0.0798,12.567916,0.0,4.047235,0.0,9.143778,2.9266,0.0,0.0,4.45875
chr1_55909250_55909597,0.0,0.0678,7.733851,0.0,2.78631,0.0,6.677929,0.0,0.0,0.0,7.1892570000000005
chr1_56184456_56184884,0.0,0.1147,11.646672,0.0,4.517883,0.0,9.3656,4.540796,2.753871,0.0,6.936931
chr1_57042744_57043185,0.0,0.0225,0.0,0.0,11.836677,4.1414105,4.689711,19.451234,11.974506,3.9843464999999996,8.060899000000001
chr1_57043287_57044160,0.0,0.0395,9.490772,0.0,11.836677,6.402182499999999,4.689711,19.451234,11.974506,6.872670666666667,8.060899000000001
chr1_57297629_57297838,0.0,0.055999999999999994,0.0,1.822791,0.0,1.1853049999999998,0.0,0.0,31.525696000000003,0.0,0.0
chr1_58898385_58898660,0.0,0.0252,0.0,1.939143,0.0,1.169017,0.0,0.0,0.0,0.0,0.0
chr1_59280364_59280505,0.0,0.0232,48.252744,0.0,28.006045,1.142066,5.174962,14.154765,1.426124,0.0,11.165247
chr1_59280773_59281281,0.0,0.0778,48.252744,0.0,28.006045,1.142066,5.174962,14.154765,2.6446115000000003,0.0,11.165247
chr1_59281510_59281579,0.0,0.0778,48.252744,0.0,28.006045,1.142066,5.174962,14.154765,2.6446115000000003,0.0,11.165247
chr1_59281873_59282217,0.0,0.0778,48.252744,0.0,28.006045,1.142066,5.174962,14.154765,2.6446115000000003,0.0,11.165247
chr1_59347262_59347482,0.0,0.084,22.821292,0.0,5.7486,0.0,11.476449,3.111593,3.849486,0.0,4.5831940000000015
chr1_59369049_59370138,0.0,0.0626,23.282091,0.0,15.136511,0.0,3.723026,8.922769,0.0,0.0,6.994667
chr1_59394323_59394565,0.0,0.0421,8.279238000000001,0.0,1.688176,0.0,11.592258,4.51307,1.457011,0.0,4.0040885
chr1_59395500_59395772,0.0,0.0513,8.279238000000001,0.0,4.402514999999998,0.0,11.592258,4.51307,1.457011,0.0,4.0040885
chr1_59479443_59479773,0.0,0.0367,0.0,0.0,5.527775,0.0,4.372077,0.0,0.0,0.0,5.67169
chr1_59509588_59509786,0.0,0.0736,0.0,0.0,0.0,0.0,5.626241,0.0,0.0,0.0,3.565062
chr1_59756067_59756566,0.0,0.0378,0.0,0.0,0.0,0.0,0.0,0.0,18.357787,0.0,0.0
chr1_60172811_60173111,0.0,0.0419,0.0,0.0,0.0,0.0,5.386225,0.0,0.0,0.0,6.087066
chr1_6230950_6231173,0.0,0.0748,0.0,1.7839470000000002,0.0,1.621513,0.0,0.0,0.0,0.0,0.0
chr1_62773248_62773553,0.0,0.0854,4.344186,0.0,0.0,0.0,6.393237,4.375901,0.0,0.0,5.456075
chr1_62822173_62822473,0.0,0.2326,0.0,0.0,0.0,0.0,7.403208999999999,0.0,0.0,0.0,5.374251
chr1_6321567_6321961,0.0,0.1994,0.0,0.0,0.0,1.621513,0.0,7.250166,0.0,0.0,0.0
chr1_6336471_6336830,0.0,0.0255,0.0,0.0,0.0,1.621513,0.0,0.0,0.0,0.0,0.0
chr1_64197270_64197475,0.0,0.0859,3.816631,0.0,0.0,1.185874,3.2713114999999995,6.426628,0.0,0.0,8.213491000000001
chr1_64505281_64505575,0.0,0.0988,0.0,1.381561,0.0,1.185874,5.855875,0.0,0.0,0.0,7.507612
chr1_65363729_65364057,0.0,0.0757,7.0527289999999985,0.0,9.327466,1.1965775,5.568194,4.152942,0.0,4.239285,8.494578
chr1_65364183_65364439,0.0,0.0757,7.0527289999999985,0.0,0.0,1.1965775,5.568194,4.152942,0.0,4.239285,8.494578
chr1_65381647_65381826,0.0,0.0527,4.672834,0.0,0.0,1.1965775,6.140193,0.0,0.0,4.239285,4.543673
