name_E,H3k4me2_E,H3k9ac_E,H4k20me1_E,H3k4me1_E,H3k4me3_E,Smc3_E,H3k36me3_E,H3k27ac_E,DNaseI_E,H3k79me2_E,Ctcf_E,H3k27me3_E
chr10_3528683_3528786,0.0,9.783407,0.0,8.031247,6.570665,0.0,0.0,16.801979,0.0,0.0,0.0,0.0
chr1_110333273_110333688,0.0,5.642881,0.0,5.220542,0.0,3.43953,0.0,10.411564,0.1171,0.0,15.497648,0.0
chr1_112291453_112291811,0.0,7.803371,1.937154,2.124877,0.0,0.0,0.0,0.0,0.0,0.0,3.320768,1.684056
chr1_116221756_116221883,0.0,1.710409,0.0,4.299948,0.0,0.0,2.614092,0.0,0.026,1.810421,0.0,1.478431
chr1_117347522_117347641,0.0,1.701107,0.0,4.499138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_144871122_144871347,0.0,1.729925,1.978232,4.003051,0.0,0.0,2.858354,0.0,0.0,0.0,2.058837,1.886039
chr1_145023690_145024549,0.0,9.549491,3.669641,2.169651,3.03345,0.0,2.600477,0.0,0.0,0.0,2.058837,5.418441
chr1_145054975_145055306,0.0,2.322228,3.669641,2.169651,3.03345,0.0,2.600477,0.0,0.0,0.0,2.058837,5.418441
chr1_145064438_145064839,0.0,2.322228,3.669641,2.169651,3.03345,0.0,2.600477,0.0,0.0,0.0,2.058837,5.418441
chr1_150159099_150159241,0.0,5.551343,0.0,7.187475,4.933703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_158970513_158970716,0.0,9.559071,0.0,2.576613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_158994687_158995148,0.0,9.559071,2.733296,2.576613,0.0,0.0,4.70775,0.0,0.0,13.024317,0.0,0.0
chr1_161502624_161502920,0.0,2.208905,0.0,3.808581,5.639407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167570801_167571053,0.0,10.420506,0.0,4.615238,7.824046,4.54018,0.0,5.254234,0.042,0.0,0.0,0.0
chr1_183552584_183552988,0.0,2.811911,1.701579,0.0,2.991252,0.0,3.968902,3.027024,0.0,0.0,0.0,0.0
chr1_183569908_183570014,0.0,2.811911,0.0,8.879397,2.991252,0.0,0.0,3.027024,0.0,0.0,0.0,0.0
chr1_183579279_183579568,0.0,2.811911,0.0,8.879397,2.991252,0.0,0.0,7.2761735,0.0,0.0,0.0,0.0
chr1_183855028_183855346,0.0,3.765994,1.222462,0.0,3.637351,0.0,4.452966,3.027024,0.0,6.352591,1.256172,1.792103
chr1_183877295_183877615,0.0,3.765994,1.222462,9.279943,4.6949775,0.0,4.452966,15.195445,0.0,6.352591,1.256172,1.792103
chr1_203732858_203733184,0.0,13.794674,0.0,5.634294,9.243288,0.0,0.0,21.161437,0.0,0.0,0.0,1.654612
chr1_205645820_205646052,0.0,2.691397,2.079183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.660046
chr1_207120476_207120868,0.0,1.916656,0.0,5.660942,0.0,0.0,0.0,0.0,0.0,0.0,3.505802,1.508472
chr1_209989263_209989693,0.0,3.724165,1.361643,3.4764415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.692938
chr1_212862785_212863120,0.0,3.994475,1.669514,3.3989,0.0,0.0,1.818072,0.0,0.0,0.0,2.614299,0.0
chr1_213160414_213160619,0.0,5.484488,0.0,3.336138,0.0,0.0,3.919563,10.288654,0.0,5.221813,0.0,0.0
chr1_226815517_226815910,0.0,1.86544,0.0,5.751132,0.0,0.0,3.686745,0.0,0.0,0.0,0.0,2.14073
chr1_226839418_226839818,0.0,1.86544,2.746194,5.751132,0.0,0.0,3.686745,0.0,0.0,8.420764,0.0,0.0
chr1_226997737_226998213,0.0,1.86544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_227002760_227003096,0.0,1.86544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_227009018_227009221,0.0,1.86544,0.0,6.376438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234918221_234918587,0.0,2.935534,8.771668,2.746415,0.0,1.71571,1.965959,0.0,0.0,0.0,3.885489,9.904764
chr1_27775351_27775365,0.0,3.890774,1.963493,6.290476,2.522817,0.0,3.346554,4.338666,0.0,11.458512,0.0,0.0
chr1_27971483_27971662,0.0,5.303772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_31251287_31251533,0.0,2.045698,1.958531,5.051276,0.0,0.0,0.0,19.641729,0.0416,4.714415,0.0,1.629564
chr1_31956203_31956482,0.0,4.052761,0.0,8.023358,0.0,2.27991,0.0,10.795789,0.0,0.0,0.0,0.0
chr1_43839359_43839523,0.0,6.310224,1.435403,0.0,0.0,0.0,4.993886,5.511014,0.0,9.639704,0.0,0.0
chr1_44419838_44419961,0.0,4.36471,2.703512,0.0,0.0,0.0,2.548921,0.0,0.0,4.842479,0.0,0.0
chr1_45195062_45195154,0.0,5.187345,1.42111,0.0,0.0,4.73891,0.0,21.140436,0.1229,0.0,40.010197,0.0
chr1_8229904_8230047,0.0,16.623188,0.0,7.070059,0.0,5.22808,0.0,13.26517,0.0433,0.0,0.0,0.0
chr1_86077140_86077408,0.0,1.191952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_86077578_86077925,0.0,1.191952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_86078461_86078819,0.0,1.191952,0.0,0.0,0.0,9.94512,2.995277,0.0,0.0,0.0,13.651486,0.0
chr10_1240958_1241356,0.0,0.0,1.659288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.457407
chr10_1336083_1336245,0.0,0.0,2.034229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.439016
chr10_2939911_2940338,0.0,0.0,1.530821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.537606
chr10_2949589_2949730,0.0,0.0,1.530821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.537606
chr10_2951238_2951396,0.0,0.0,1.530821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.537606
chr10_3094057_3094288,0.0,0.0,1.530821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.537606
chr10_3145163_3145536,0.0,0.0,1.530821,0.0,0.0,0.0,4.837559,0.0,0.0,8.541732,0.0,0.0
chr10_3283578_3283803,0.0,0.0,1.530821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7546685
chr10_3284966_3285255,0.0,0.0,1.530821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7546685
chr10_3306877_3306999,0.0,0.0,1.530821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7546685
chr10_431640_432008,0.0,0.0,1.707928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275268
chr10_500969_501047,0.0,0.0,1.968217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275268
chr10_5553514_5553674,0.0,0.0,1.767142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7800115
chr10_556579_556951,0.0,0.0,2.053133,0.0,2.924365,12.82704,0.0,0.0,0.1626,0.0,40.867303,1.275268
chr10_557102_557353,0.0,0.0,2.053133,7.676697,2.924365,12.82704,0.0,0.0,0.1626,0.0,40.867303,1.275268
chr10_5576341_5576485,0.0,0.0,1.767142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7800115
chr10_5577499_5577735,0.0,0.0,1.767142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7800115
chr10_5587810_5588190,0.0,0.0,1.993346,2.494426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7800115
chr10_5588881_5589169,0.0,0.0,1.993346,2.494426,0.0,0.0,0.0,0.0,0.0276,0.0,0.0,1.7800115
chr10_5590010_5590295,0.0,0.0,1.993346,2.494426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7800115
chr10_5590959_5591270,0.0,0.0,1.993346,2.494426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7800115
chr10_5596279_5596669,0.0,0.0,1.993346,2.494426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7800115
chr10_5607602_5608000,0.0,0.0,1.993346,0.0,0.0,0.0,0.0,0.0,0.0273,0.0,0.0,1.7800115
chr10_5638863_5639270,0.0,0.0,1.993346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7800115
chr1_10585199_10585569,0.0,0.0,1.992952,0.0,0.0,0.0,2.110164,11.574412,0.0,5.553183,0.0,0.0
chr1_10695291_10695734,0.0,0.0,1.853101,0.0,0.0,0.0,2.110164,0.0,0.0581,0.0,0.0,0.0
chr1_10700424_10700580,0.0,0.0,1.853101,0.0,0.0,0.0,2.110164,0.0,0.0522,0.0,0.0,0.0
chr1_10726049_10726261,0.0,0.0,1.853101,0.0,0.0,0.0,2.110164,0.0,0.0,0.0,0.0,1.453146
chr1_10766390_10766837,0.0,0.0,1.853101,0.0,0.0,0.0,2.110164,0.0,0.0,0.0,0.0,1.453146
chr1_10804844_10805001,0.0,0.0,1.8148285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.453146
chr1_10813352_10813797,0.0,0.0,1.8148285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.453146
chr1_10816030_10816223,0.0,0.0,1.8148285,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0,1.453146
chr1_10849807_10850141,0.0,0.0,1.776556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.453146
chr1_108581319_108581798,0.0,0.0,1.197656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.878116
chr1_108584121_108584359,0.0,0.0,1.197656,5.212894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.878116
chr1_108584447_108584892,0.0,0.0,1.197656,5.212894,0.0,0.0,0.0,0.0,0.0327,0.0,0.0,1.878116
chr1_108593971_108594173,0.0,0.0,1.197656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.878116
chr1_108594435_108594579,0.0,0.0,1.197656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.878116
chr1_108595513_108595797,0.0,0.0,1.197656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.878116
chr1_108595998_108596525,0.0,0.0,1.197656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.878116
chr1_108600214_108600460,0.0,0.0,1.197656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.878116
chr1_108606399_108606634,0.0,0.0,1.197656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.878116
chr1_108617640_108617970,0.0,0.0,1.197656,3.816252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.878116
chr1_108622242_108622251,0.0,0.0,1.197656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.878116
chr1_108643279_108643407,0.0,0.0,1.197656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.878116
chr1_108650339_108650754,0.0,0.0,1.197656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.878116
chr1_108661190_108661332,0.0,0.0,1.197656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.878116
chr1_109800134_109800539,0.0,0.0,1.448127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_109841804_109842152,0.0,0.0,1.448127,5.803552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.760378
chr1_109842394_109842833,0.0,0.0,1.448127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.760378
chr1_109981518_109981703,0.0,0.0,1.448127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_110142749_110143055,0.0,0.0,1.448127,0.0,0.0,0.0,2.928483,0.0,0.0,0.0,0.0,0.0
chr1_110160052_110160461,0.0,0.0,1.448127,4.585169,0.0,0.0,0.0,0.0,0.0,0.0,9.728485,0.0
chr1_110537379_110537528,0.0,0.0,1.93833,0.0,0.0,0.0,3.640204,0.0,0.0,4.255902,0.0,0.0
chr1_110672728_110673048,0.0,0.0,1.78556,0.0,0.0,0.0,0.0,0.0,0.0299499999999999,0.0,10.107706,2.272068
chr1_110694968_110695154,0.0,0.0,1.78556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272068
chr1_110711375_110711549,0.0,0.0,1.78556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272068
chr1_111057770_111058076,0.0,0.0,2.173656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.174321
chr1_111981832_111982198,0.0,0.0,1.777838,0.0,0.0,0.0,3.751689,0.0,0.0,8.178436,0.0,0.0
chr1_112276731_112276883,0.0,0.0,1.937154,2.124877,0.0,0.0,3.802816,0.0,0.0,0.0,0.0,1.684056
chr1_112286281_112286588,0.0,0.0,1.937154,2.124877,0.0,0.0,0.0,0.0,0.0,0.0,3.320768,1.684056
chr1_11236551_11236761,0.0,0.0,1.84072,0.0,0.0,0.0,4.138664,0.0,0.0,0.0,0.0,0.0
chr1_112438367_112438956,0.0,0.0,2.166054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.684056
chr1_112901525_112901779,0.0,0.0,1.712421,0.0,0.0,8.25487,0.0,0.0,0.0516,0.0,31.970989,1.684056
chr1_113675675_113676049,0.0,0.0,1.211162,7.372815,0.0,0.0,3.537113,0.0,0.0,0.0,0.0,0.0
chr1_113683682_113683919,0.0,0.0,1.211162,4.719261,3.008798,0.0,0.0,0.0,0.0,0.0,33.759516,0.0
chr1_113732794_113733063,0.0,0.0,1.211162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.869981
chr1_11376903_11377179,0.0,0.0,1.709878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.478955,1.627814
chr1_11415566_11415939,0.0,0.0,1.709878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.627814
chr1_114656563_114656717,0.0,0.0,1.801884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.600763
chr1_114665635_114666029,0.0,0.0,1.801884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.600763
chr1_115873164_115873576,0.0,0.0,2.052664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.478431
chr1_116039640_116039989,0.0,0.0,1.764607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.478431
chr1_116291091_116291334,0.0,0.0,1.720929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.478431
chr1_116878887_116879201,0.0,0.0,1.327167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.478431
chr1_117017908_117018073,0.0,0.0,1.327167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.478431
chr1_117030831_117031034,0.0,0.0,1.327167,0.0,0.0,0.0,4.093109,0.0,0.0,0.0,0.0,1.478431
chr1_117040346_117040781,0.0,0.0,1.327167,3.55251,0.0,0.0,4.093109,5.381285,0.0,13.454919,0.0,1.478431
chr1_117074509_117074935,0.0,0.0,1.327167,0.0,0.0,0.0,4.093109,0.0,0.0,13.454919,0.0,0.0
chr1_117130518_117130699,0.0,0.0,1.327167,5.976025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_117132073_117132239,0.0,0.0,1.327167,5.976025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_117363043_117363386,0.0,0.0,1.254151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.532696
chr1_117424835_117425013,0.0,0.0,1.254151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.958261,1.940072
chr1_117438713_117438773,0.0,0.0,1.254151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940072
chr1_117493512_117493635,0.0,0.0,1.254151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940072
chr1_11753086_11753651,0.0,0.0,1.734546,5.120899,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.913298
chr1_117533270_117533527,0.0,0.0,1.254151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940072
chr1_11761755_11762049,0.0,0.0,1.649355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913298
chr1_118153815_118153988,0.0,0.0,2.448079,0.0,2.320306,0.0,0.0,0.0,0.0,0.0,0.0,2.658593
chr1_118185712_118185829,0.0,0.0,2.448079,7.4720545,2.320306,4.95292,0.0,0.0,0.0,0.0,0.0,2.658593
chr1_118194205_118194506,0.0,0.0,2.448079,11.483691,2.320306,0.0,0.0,0.0,0.0,0.0,0.0,2.658593
chr1_118203607_118204114,0.0,0.0,2.448079,11.483691,2.8281755,0.0,0.0,0.0,0.0,0.0,0.0,2.658593
chr1_118208639_118208762,0.0,0.0,2.448079,11.483691,2.838528,0.0,0.0,0.0,0.0,0.0,0.0,2.658593
chr1_118302292_118302520,0.0,0.0,1.688069,3.271538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.775636
chr1_119930597_119930807,0.0,0.0,1.295916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.569819
chr1_120052717_120053071,0.0,0.0,1.295916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.569819
chr1_120147764_120147961,0.0,0.0,1.295916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.569819
chr1_120275491_120275880,0.0,0.0,1.295916,0.0,0.0,0.0,2.183909,0.0,0.0,0.0,0.0,1.569819
chr1_12046023_12046196,0.0,0.0,1.800533,5.773007,0.0,0.0,0.0,2.655893,0.0,7.979692,0.0,0.0
chr1_12050736_12051137,0.0,0.0,1.800533,5.773007,2.489042,0.0,5.683338,2.655893,0.0,5.260545,0.0,0.0
chr1_120525502_120525838,0.0,0.0,1.295916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.569819
chr1_12193120_12193399,0.0,0.0,1.933875,7.448149,0.0,0.0,4.623095,0.0,0.0,0.0,0.0,0.0
chr1_12236326_12236421,0.0,0.0,1.933875,7.448149,0.0,0.0,3.297844,0.0,0.0,13.538507,0.0,0.0
chr1_12240401_12240902,0.0,0.0,1.933875,7.448149,0.0,0.0,3.297844,0.0,0.0,13.538507,0.0,0.0
chr1_12245348_12245387,0.0,0.0,1.933875,7.448149,0.0,0.0,3.297844,0.0,0.0,13.538507,0.0,0.0
chr1_12546528_12546819,0.0,0.0,1.892366,9.835493,0.0,0.0,3.018934,0.0,0.0,0.0,0.0,0.0
chr1_12579035_12579403,0.0,0.0,1.892366,0.0,0.0,0.0,0.0,0.0,0.0325,0.0,0.0,0.0
chr1_12599928_12600179,0.0,0.0,1.892366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.442701
chr1_12600525_12600853,0.0,0.0,1.892366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.442701
chr1_12609717_12610039,0.0,0.0,1.892366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_12616547_12616769,0.0,0.0,1.892366,0.0,0.0,0.0,0.0,0.0,0.0294,0.0,0.0,0.0
chr1_12675687_12675874,0.0,0.0,1.892366,4.724552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.048869
chr1_12681925_12682190,0.0,0.0,1.892366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.048869
chr1_1295535_1296332,0.0,0.0,1.747039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.294188
chr1_14154959_14155163,0.0,0.0,1.631885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.581363,1.367866
chr1_144986415_144987071,0.0,0.0,3.669641,2.169651,3.03345,0.0,2.600477,0.0,0.0,0.0,2.058837,5.418441
chr1_144987154_144987391,0.0,0.0,3.669641,2.169651,3.03345,0.0,2.600477,0.0,0.0,0.0,2.058837,5.418441
chr1_144988079_144988414,0.0,0.0,3.669641,2.169651,3.03345,0.0,2.600477,0.0,0.0,0.0,2.058837,5.418441
chr1_145009158_145009716,0.0,0.0,3.669641,2.169651,3.03345,0.0,2.600477,0.0,0.0,0.0,2.058837,5.418441
chr1_145012331_145013054,0.0,0.0,3.669641,2.169651,3.03345,0.0,5.997973,0.0,0.0,0.0,2.058837,5.418441
chr1_145113904_145114998,0.0,0.0,3.669641,2.169651,3.03345,0.0,2.600477,0.0,0.0,0.0,8.728638,5.418441
chr1_145519496_145519624,0.0,0.0,1.175169,0.0,12.144499,0.0,2.620529,0.0,0.0,8.69496,0.0,0.0
chr1_145526126_145526326,0.0,0.0,1.175169,0.0,0.0,0.0,2.620529,0.0,0.0,0.0,0.0,0.0
chr1_145640932_145641287,0.0,0.0,1.175169,0.0,0.0,0.0,2.70347,0.0,0.0,3.170332,0.0,0.0
chr1_147080043_147080251,0.0,0.0,1.198842,6.512213,0.0,0.0,2.910813,0.0,0.0,0.0,0.0,0.0
chr1_147120817_147121145,0.0,0.0,1.198842,0.0,0.0,0.0,2.022018,0.0,0.0,0.0,0.0,0.0
chr1_147284036_147284115,0.0,0.0,1.198842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90588
chr1_150231710_150231944,0.0,0.0,1.767122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_150949569_150950014,0.0,0.0,2.096036,9.199414,0.0,0.0,3.692228,0.0,0.0364,0.0,2.981988,0.0
chr1_151284018_151284391,0.0,0.0,2.567847,6.395997,0.0,0.0,3.535751,0.0,0.0332,4.070564,0.0,0.0
chr1_151871280_151871437,0.0,0.0,1.689734,0.0,0.0,0.0,2.044705,0.0,0.0,0.0,0.0,1.643735
chr1_153337774_153338142,0.0,0.0,1.837086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.643735
chr1_15335392_15335732,0.0,0.0,1.682955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.367622
chr1_153358841_153359368,0.0,0.0,1.808931,2.559546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.643735
chr1_153361312_153361704,0.0,0.0,1.808931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.643735
chr1_153366487_153366797,0.0,0.0,1.808931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.643735
chr1_153525322_153525412,0.0,0.0,1.665874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.643735
chr1_153526279_153526545,0.0,0.0,1.665874,2.722409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.643735
chr1_154404273_154404562,0.0,0.0,2.028619,9.176866,0.0,0.0,1.723965,0.0,0.0,0.0,0.0,0.0
chr1_154405181_154405498,0.0,0.0,2.028619,9.15303,0.0,0.0,1.723965,0.0,0.0,0.0,0.0,0.0
chr1_154699087_154699216,0.0,0.0,1.997597,4.51722,0.0,0.0,3.388334,0.0,0.0337,0.0,0.0,0.0
chr1_154724205_154724584,0.0,0.0,1.997597,4.51722,0.0,0.0,3.388334,0.0,0.0,1.821376,0.0,0.0
chr1_154731745_154732111,0.0,0.0,1.997597,4.51722,0.0,0.0,3.388334,0.0,0.0263,0.0,0.0,0.0
chr1_155283531_155283932,0.0,0.0,2.088419,2.219144,0.0,0.0,3.246046,0.0,0.0,13.551117,0.0,0.0
chr1_156586355_156586564,0.0,0.0,2.248825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784951
chr1_156645551_156645913,0.0,0.0,2.248825,0.0,0.0,0.0,0.0,0.0,0.0258,0.0,0.0,1.784951
chr1_156663993_156664153,0.0,0.0,2.248825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784951
chr1_156774360_156774606,0.0,0.0,1.974441,6.006676,0.0,0.0,3.691739,0.0,0.0366,0.0,0.0,1.784951
chr1_156781780_156782101,0.0,0.0,1.974441,0.0,0.0,0.0,3.691739,0.0,0.0,0.0,0.0,1.784951
chr1_156864713_156865066,0.0,0.0,2.189537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784951
chr1_156895977_156896091,0.0,0.0,2.135815,0.0,0.0,0.0,0.0,0.0,0.0471,0.0,0.0,1.784951
chr1_157082632_157083078,0.0,0.0,2.088625,7.063553,0.0,0.0,3.430471,0.0,0.0,0.0,0.0,1.784951
chr1_157124774_157125221,0.0,0.0,1.68115,4.201808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784951
chr1_157938818_157938961,0.0,0.0,1.474553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784951
chr1_157964633_157965029,0.0,0.0,1.474553,0.0,0.0,0.0,0.0,0.0,0.0273,0.0,0.0,1.784951
chr1_157980631_157980890,0.0,0.0,1.474553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784951
chr1_157989414_157989935,0.0,0.0,1.474553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784951
chr1_158117571_158117948,0.0,0.0,1.474553,5.002457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784951
chr1_159111772_159112137,0.0,0.0,1.863012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.202354
chr1_159142876_159143043,0.0,0.0,1.97033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.202354
chr1_159910997_159911192,0.0,0.0,2.04767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680374
chr1_159914077_159914586,0.0,0.0,2.04767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680374
chr1_160056214_160056779,0.0,0.0,1.992201,0.0,0.0,0.0,2.161381,0.0,0.0,0.0,0.0,1.680374
chr1_160072097_160072234,0.0,0.0,1.992201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680374
chr1_160087563_160087915,0.0,0.0,1.992201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680374
chr1_160182240_160182579,0.0,0.0,2.635316,0.0,0.0,0.0,4.724616,0.0,0.0,11.681118,0.0,1.680374
chr1_16030221_16030623,0.0,0.0,1.785322,2.420023,0.0,0.0,2.717665,0.0,0.0,5.121202,0.0,0.0
chr1_160332348_160332525,0.0,0.0,1.82215,0.0,0.0,0.0,4.724616,0.0,0.0,0.0,1.776157,0.0
chr1_160377718_160378261,0.0,0.0,1.702043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.888096
chr1_161973588_161973892,0.0,0.0,1.369216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833309
chr1_161991847_161991976,0.0,0.0,1.369216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833309
chr1_161996651_161996978,0.0,0.0,1.369216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833309
chr1_161998457_161998829,0.0,0.0,1.369216,8.202394,0.0,0.0,0.0,0.0,0.0334,0.0,0.0,1.833309
chr1_162370681_162370944,0.0,0.0,1.369216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833309
chr1_162377799_162377882,0.0,0.0,1.369216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833309
chr1_162827762_162827953,0.0,0.0,2.084853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.915174
chr1_16342592_16343008,0.0,0.0,1.642716,6.234262,0.0,0.0,0.0,0.0,0.0463,0.0,0.0,0.0
