name_E,H3k27ac_E,H4k20me1_E,H3k9ac_E,H3k27me3_E,H3k4me2_E,H3k36me3_E,H3k4me1_E,H3k79me2_E,Ctcf_E,DNaseI_E,H3k4me3_E
chr1_120525502_120525838,0.0,1.911349,0.0,0.0,0.0,3.241933,0.0,1.690493,0.0,0.0,0.0
chr1_120530787_120531205,0.0,1.911349,0.0,0.0,0.0,3.241933,0.0,1.690493,0.0,0.0,0.0
chr1_12231693_12231881,0.0,1.940553,0.0,0.0,0.0,2.276146,12.458581,4.099966,0.0,0.0,0.0
chr1_12232096_12232448,0.0,1.940553,0.0,0.0,0.0,2.276146,12.458581,4.099966,0.0,0.0,0.0
chr1_12406013_12406127,0.0,1.638842,0.0,0.0,0.0,2.276146,0.0,0.0,0.0,0.0,0.0
chr1_14027926_14028325,0.0,1.698127,11.818649,0.0,12.433604,0.0,0.0,2.105257,0.0,0.0,16.090934
chr1_14029077_14029879,0.0,1.698127,0.0,0.0,0.0,0.0,0.0,2.105257,0.0,0.0,0.0
chr1_14054762_14055166,0.0,1.698127,0.0,0.0,0.0,0.0,0.0,0.0,2.088937,0.0,0.0
chr1_144871122_144871347,0.0,1.93263,0.0,0.0,0.0,3.432463,0.0,0.0,2.086326,0.0,0.0
chr1_144986415_144987071,0.0,3.09532,1.973239,0.0,0.0,2.625743,0.0,0.0,2.086326,0.0,0.0
chr1_144987154_144987391,0.0,3.09532,1.973239,8.9369935,0.0,2.625743,0.0,0.0,2.086326,0.0,0.0
chr1_144988079_144988414,0.0,3.09532,1.973239,0.0,0.0,2.625743,0.0,0.0,2.086326,0.0,0.0
chr1_145023690_145024549,0.0,3.09532,0.0,3.622274,8.483358,2.625743,5.877183,0.0,2.086326,0.0,4.841622
chr1_145054975_145055306,0.0,8.436006666666666,2.025347,5.258546,1.896465,2.625743,1.71302,0.0,2.086326,0.0,1.863737
chr1_145058996_145059322,0.0,3.09532,2.025347,5.258546,1.896465,2.625743,1.71302,0.0,34.37033733333333,82.5,1.863737
chr1_145064438_145064839,0.0,3.09532,0.0,6.58279,0.0,2.625743,0.0,0.0,2.086326,0.0,0.0
chr1_145640932_145641287,0.0,2.075783,0.0,0.0,0.0,2.549923,0.0,5.636106,0.0,0.0,0.0
chr1_145701524_145701615,0.0,1.623672,0.0,0.0,0.0,2.549923,4.033662,0.0,0.0,0.0,0.0
chr1_145702718_145703106,0.0,1.623672,0.0,0.0,0.0,2.549923,0.0,0.0,0.0,0.0,0.0
chr1_147080043_147080251,0.0,1.305513,0.0,0.0,0.0,2.754794,0.0,0.0,0.0,0.0,0.0
chr1_147120817_147121145,0.0,1.305513,0.0,0.0,0.0,2.130212,0.0,0.0,0.0,0.0,0.0
chr1_147284036_147284115,0.0,1.305513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_149978692_149979077,0.0,2.101414,0.0,0.0,0.0,2.72004,0.0,4.779473,0.0,0.0,0.0
chr1_149984633_149984917,0.0,2.101414,0.0,0.0,0.0,2.72004,0.0,4.779473,0.0,0.0,0.0
chr1_150800498_150800843,0.0,1.624737,0.0,0.0,0.0,3.978756,0.0,0.0,0.0,0.0,0.0
chr1_152010545_152011004,0.0,1.738919,0.0,5.151191,23.710707,0.0,0.0,0.0,0.0,0.0,48.545955
chr1_154979104_154979305,0.0,3.606709,0.0,0.0,0.0,1.722302,5.987325,5.633016,6.746864,0.0,0.0
chr1_155283531_155283932,0.0,4.815082,0.0,0.0,0.0,8.124246,0.0,4.784852,0.0,0.0,0.0
chr1_155469100_155469412,0.0,2.363516,0.0,0.0,0.0,1.684454,0.0,4.29694,0.0,0.0,0.0
chr1_155496665_155497012,0.0,2.363516,0.0,0.0,0.0,0.0,0.0,4.29694,0.0,0.0,0.0
chr1_155535083_155535193,0.0,2.363516,0.0,0.0,0.0,0.0,0.0,4.29694,0.0,0.0,25.776216
chr1_15570270_15570435,0.0,1.238846,0.0,2.633461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_15572643_15572853,0.0,1.238846,0.0,2.633461,0.0,0.0,4.998265,0.0,0.0,0.0,0.0
chr1_15585400_15585822,0.0,1.238846,0.0,2.633461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_156103413_156103690,0.0,2.068433,0.0,0.0,0.0,5.2864025,0.0,17.742889,0.0,0.0,0.0
chr1_15616896_15617243,0.0,1.238846,0.0,2.210454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_156774360_156774606,0.0,2.119861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_156805999_156806129,0.0,1.639042,0.0,4.884476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_156895977_156896091,0.0,1.969141,0.0,10.183351,0.0,3.43464,0.0,0.0,0.0,0.0,0.0
chr1_157111103_157111381,0.0,1.963343,0.0,2.824786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_157112029_157112315,0.0,1.963343,0.0,2.824786,0.0,0.0,10.623762,0.0,0.0,0.0,0.0
chr1_158117571_158117948,0.0,1.450971,0.0,3.930376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_158146699_158147069,0.0,1.450971,0.0,3.930376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_158147244_158147839,0.0,1.450971,0.0,3.930376,0.0,0.0,0.0,0.0,0.0,37.0,0.0
chr1_158994687_158995148,0.0,2.022181,0.0,0.0,0.0,6.671137,0.0,4.865472,0.0,0.0,0.0
chr1_159158093_159158524,0.0,1.846521,0.0,4.192957,4.703532,0.0,4.256659,0.0,0.0,39.0,0.0
chr1_159798443_159799254,0.0,1.433583,0.0,2.760725,0.0,0.0,0.0,0.0,20.001819,14.0,0.0
chr1_159819832_159820037,0.0,1.433583,0.0,2.760725,5.132675,0.0,9.066956,0.0,0.0,16.0,0.0
chr1_159907968_159908165,0.0,1.433583,0.0,3.803276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_159910997_159911192,0.0,1.433583,0.0,3.803276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_159914077_159914586,0.0,1.433583,0.0,3.803276,0.0,0.0,0.0,0.0,0.0,16.0,0.0
chr1_159961374_159961617,0.0,1.433583,0.0,3.803276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160056214_160056779,0.0,1.433583,0.0,3.803276,0.0,0.0,0.0,0.0,0.0,12.0,0.0
chr1_160072097_160072234,0.0,1.433583,0.0,3.803276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160087563_160087915,0.0,1.433583,0.0,3.803276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160182240_160182579,0.0,1.433583,0.0,0.0,0.0,4.100958,0.0,13.4852,0.0,0.0,0.0
chr1_160202735_160202981,0.0,1.433583,0.0,0.0,0.0,4.100958,0.0,3.128671,0.0,0.0,0.0
chr1_160316870_160317108,0.0,1.433583,0.0,0.0,0.0,5.016034,0.0,4.813272,0.0,0.0,0.0
chr1_160332348_160332525,0.0,1.433583,0.0,4.362876,0.0,5.016034,0.0,0.0,0.0,0.0,0.0
chr1_160345693_160345986,0.0,1.433583,0.0,4.362876,0.0,0.0,4.402869,0.0,0.0,18.0,0.0
chr1_160377718_160378261,0.0,1.433583,0.0,6.8696845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160402251_160402521,0.0,1.433583,0.0,4.362876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160407857_160407975,0.0,1.433583,0.0,4.362876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160444087_160444465,0.0,1.433583,0.0,4.362876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161706477_161706712,0.0,1.414292,0.0,0.0,0.0,0.0,3.495222,0.0,0.0,0.0,0.0
chr1_161709776_161710006,0.0,1.414292,0.0,0.0,0.0,0.0,3.495222,0.0,0.0,0.0,0.0
chr1_161973588_161973892,0.0,1.414292,0.0,3.234736,0.0,0.0,6.683279,0.0,0.0,20.0,0.0
chr1_161991847_161991976,0.0,1.414292,0.0,3.234736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161996651_161996978,0.0,1.414292,0.0,3.234736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161998457_161998829,0.0,1.414292,0.0,3.234736,0.0,0.0,12.563754,0.0,0.0,18.0,0.0
chr1_162539981_162540420,0.0,1.861413,0.0,0.0,7.257706,3.525214,5.254188,8.219644,0.0,0.0,0.0
chr1_16442572_16442804,0.0,2.118699,0.0,0.0,0.0,5.646207,0.0,15.519053,0.0,0.0,0.0
chr1_164686304_164686686,0.0,1.351278,0.0,1.938283,12.008524,0.0,9.481248,0.0,0.0,0.0,0.0
chr1_164717528_164717907,0.0,1.351278,0.0,0.0,4.796606,0.0,6.107094,0.0,0.0,31.0,0.0
chr1_164723371_164723492,0.0,1.351278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_164734934_164735098,0.0,1.351278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_164736884_164737252,0.0,1.351278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_164750243_164750515,0.0,1.351278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_16670445_16670837,0.0,1.917837,0.0,0.0,0.0,0.0,0.0,6.007426,0.0,0.0,0.0
chr1_166828089_166828463,0.0,1.238914,0.0,0.0,0.0,5.94484,0.0,2.508163,0.0,0.0,0.0
chr1_166954369_166954473,0.0,1.238914,0.0,3.493397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_166989020_166989359,0.0,1.238914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167313306_167313474,0.0,1.531804,0.0,0.0,0.0,0.0,0.0,3.025519,0.0,0.0,0.0
chr1_167397572_167397954,0.0,1.531804,0.0,0.0,0.0,2.154351,0.0,0.0,0.0,0.0,0.0
chr1_167398939_167399085,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167416331_167416548,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167416859_167417570,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167419889_167420655,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167423404_167424221,0.0,1.531804,9.488052,2.302075,10.612261,0.0,3.951818,0.0,0.0,44.0,11.580562
chr1_167424728_167425462,0.0,1.531804,9.488052,2.302075,10.612261,0.0,3.951818,0.0,0.0,38.5,11.580562
chr1_167425853_167426232,0.0,1.531804,0.0,2.302075,10.612261,0.0,3.951818,0.0,0.0,0.0,11.580562
chr1_167434195_167434584,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167438624_167439122,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167440766_167441089,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167442775_167443139,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167452876_167453237,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167453750_167454075,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167458424_167459120,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167461792_167462175,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167469090_167469185,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167469653_167470005,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167478725_167479215,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167480005_167480498,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167485764_167486128,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167486210_167486705,0.0,1.531804,0.0,2.302075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167518258_167518508,0.0,1.531804,0.0,2.774314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167520671_167521013,0.0,1.531804,0.0,2.774314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167730247_167730494,0.0,2.447887,0.0,0.0,0.0,2.463812,0.0,4.932466,0.0,0.0,0.0
chr1_167954240_167954407,0.0,2.023994,0.0,0.0,0.0,2.318048,0.0,3.318611,0.0,0.0,0.0
chr1_169071998_169072131,0.0,1.161512,0.0,1.852264,0.0,3.140544,0.0,0.0,0.0,25.0,0.0
chr1_169860308_169860488,0.0,1.229101,0.0,0.0,10.074744,3.228374,8.636324,5.689773,0.0,0.0,0.0
chr1_169884881_169885211,0.0,1.229101,0.0,0.0,0.0,0.0,6.710908,0.0,0.0,0.0,0.0
chr1_169886878_169886942,0.0,1.229101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17023723_17023998,0.0,1.562046,0.0,11.4237335,0.0,0.0,0.0,0.0,11.645928,0.0,0.0
chr1_17027024_17027386,0.0,1.562046,0.0,11.4237335,0.0,0.0,0.0,0.0,13.5068315,37.0,0.0
chr1_171714228_171714396,0.0,1.180794,0.0,2.520907,0.0,1.742331,3.251808,2.594427,0.0,0.0,0.0
chr1_171832189_171832290,0.0,1.180794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172606833_172606931,0.0,1.405153,0.0,2.134334,0.0,0.0,3.60807,0.0,0.0,0.0,0.0
chr1_172630377_172630501,0.0,1.405153,0.0,2.134334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172631926_172632270,0.0,1.405153,0.0,2.134334,0.0,0.0,7.821431,0.0,0.0,23.0,0.0
chr1_173984193_173984403,0.0,3.00394,0.0,0.0,0.0,3.558254,0.0,6.710455,0.0,0.0,0.0
chr1_175145439_175145838,0.0,1.616623,0.0,0.0,0.0,2.48086,0.0,1.743999,0.0,0.0,0.0
chr1_175158150_175158288,0.0,1.616623,0.0,0.0,0.0,2.48086,0.0,1.743999,0.0,0.0,0.0
chr1_175310296_175310302,0.0,1.150827,0.0,2.632192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_176244494_176244887,0.0,1.529621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_1772108_1772256,0.0,7.723891,0.0,0.0,0.0,3.613637,0.0,16.996735,0.0,0.0,0.0
chr1_178121154_178121309,0.0,1.276231,0.0,0.0,0.0,0.0,10.0563485,4.470245,0.0,0.0,0.0
chr1_178252303_178252477,0.0,1.276231,0.0,0.0,1.865016,1.764997,2.868427,1.598824,27.227151,34.0,0.0
chr1_178305054_178305336,0.0,1.276231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_178414274_178414285,0.0,1.276231,0.0,0.0,0.0,2.0493,0.0,0.0,0.0,0.0,0.0
chr1_178901109_178901308,0.0,1.257657,0.0,1.87023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_178903778_178903964,0.0,1.257657,0.0,1.87023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_179153644_179153909,0.0,2.608557,0.0,0.0,0.0,0.0,0.0,7.296367,0.0,0.0,0.0
chr1_179290775_179290979,0.0,1.738871,0.0,0.0,0.0,2.434808,0.0,3.138123,0.0,0.0,0.0
chr1_1793829_1793862,0.0,3.621084,0.0,0.0,0.0,3.613637,5.967958,16.996735,0.0,0.0,0.0
chr1_180200315_180200683,0.0,2.185947,0.0,7.64876,9.608954,0.0,4.794034,0.0,2.011799,36.5,6.70532
chr1_183836661_183836955,0.0,1.61423,0.0,0.0,0.0,3.281734,10.193022,0.0,0.0,0.0,0.0
chr1_184005350_184005919,0.0,1.579253,0.0,3.818634,8.119063,0.0,4.230578,0.0,4.051445,0.0,6.760973
chr1_184033703_184034036,0.0,2.055427,0.0,0.0,0.0,1.996853,0.0,0.0,0.0,0.0,0.0
chr1_184357629_184357933,0.0,1.179217,0.0,2.313822,14.096962,0.0,7.434973,0.0,0.0,31.0,16.390493
chr1_184475712_184475981,0.0,1.179217,0.0,0.0,0.0,0.0,9.772942,0.0,0.0,0.0,0.0
chr1_184922808_184923031,0.0,1.373874,0.0,0.0,9.70678,0.0,5.741011,0.0,0.0,30.0,0.0
chr1_184924828_184925180,0.0,1.373874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_185109809_185110137,0.0,1.373874,0.0,0.0,0.0,2.408949,0.0,0.0,0.0,0.0,0.0
chr1_186818504_186818763,0.0,1.543548,0.0,0.0,0.0,0.0,1.688893,0.0,0.0,0.0,0.0
chr1_193180704_193180924,0.0,2.274663,0.0,0.0,0.0,2.183516,7.237945,3.492041,0.0,9.0,0.0
chr1_193226500_193227132,0.0,1.761453,0.0,0.0,0.0,2.183516,0.0,0.0,0.0,0.0,0.0
chr1_19926811_19926972,0.0,2.347594,0.0,2.116043,0.0,2.311123,0.0,6.42197,0.0,0.0,0.0
chr1_200783735_200784105,0.0,2.396238,0.0,2.630363,0.0,2.851445,0.0,6.679633,0.0,0.0,0.0
chr1_201032066_201032442,0.0,1.169398,0.0,2.630363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201139670_201140154,0.0,1.169398,16.69441,2.630363,15.821215,0.0,8.682204,0.0,13.000026,88.0,15.21137
chr1_201160901_201161255,0.0,1.169398,0.0,2.630363,0.0,0.0,0.0,0.0,0.0,22.0,0.0
chr1_201449602_201449822,0.0,2.077153,0.0,2.630363,5.391339,3.755584,0.0,0.0,0.0,35.0,5.356433
chr1_201613549_201613726,0.0,2.804574,0.0,0.0,0.0,3.540076,0.0,8.147016,0.0,0.0,0.0
chr1_201639932_201640262,0.0,2.804574,0.0,0.0,0.0,3.540076,0.0,8.147016,11.709398,0.0,0.0
chr1_20164481_20164729,0.0,1.168379,0.0,2.066636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_20204786_20204981,0.0,1.168379,0.0,2.066636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203617500_203617713,0.0,2.072266,0.0,0.0,0.0,1.982514,0.0,2.957588,0.0,0.0,0.0
chr1_203619380_203619832,0.0,2.072266,6.3049915,0.0,9.174594,1.982514,5.187713,2.957588,0.0,46.0,0.0
chr1_203624863_203625211,0.0,2.072266,0.0,0.0,0.0,0.0,0.0,2.957588,0.0,0.0,0.0
chr1_204049581_204049822,0.0,2.00961,0.0,0.0,0.0,0.0,8.343974,4.676902,0.0,38.0,0.0
chr1_204363456_204363666,0.0,3.739143,0.0,0.0,0.0,2.687976,0.0,0.0,0.0,0.0,0.0
chr1_204449745_204450007,0.0,1.764898,0.0,0.0,0.0,2.687976,0.0,0.0,2.046616,0.0,0.0
chr1_204531285_204531644,0.0,1.752482,0.0,2.563537,0.0,3.31632,0.0,0.0,0.0,0.0,0.0
chr1_20514084_20514586,0.0,1.153418,0.0,2.623574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205173095_205173476,0.0,1.823108,0.0,2.563537,0.0,0.0,0.0,5.264608,0.0,0.0,0.0
chr1_205288770_205288915,0.0,1.778877,0.0,2.563537,12.15863,0.0,6.8164185,0.0,0.0,29.0,12.468543
chr1_205638319_205638508,0.0,1.60031,0.0,2.563537,3.54086,2.232648,6.373944,4.275417,0.0,0.0,0.0
chr1_205638734_205639222,0.0,1.60031,0.0,2.563537,3.54086,2.232648,6.373944,4.275417,0.0,32.0,0.0
chr1_205645820_205646052,0.0,1.60031,0.0,0.0,0.0,2.232648,0.0,4.275417,0.0,0.0,0.0
chr1_205709805_205710150,0.0,2.511201,0.0,0.0,0.0,3.407453,0.0,8.78072,0.0,0.0,0.0
chr1_206897147_206897463,0.0,3.545094,0.0,0.0,0.0,0.0,0.0,6.925481,0.0,0.0,0.0
chr1_206910483_206910789,0.0,3.545094,0.0,2.894015,0.0,2.621827,7.518204,6.925481,0.0,0.0,0.0
chr1_206918122_206918360,0.0,3.545094,0.0,2.894015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206921953_206922243,0.0,3.545094,0.0,2.894015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_20693127_20693202,0.0,1.153418,0.0,5.440196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207509006_207509478,0.0,1.847575,0.0,0.0,0.0,3.575851,0.0,2.647387,0.0,0.0,0.0
chr1_207671434_207671825,0.0,1.585436,0.0,4.104726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_20780827_20780970,0.0,1.153418,0.0,2.392036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_20806851_20807214,0.0,1.153418,0.0,2.392036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_208335369_208335711,0.0,2.546177,8.402955,0.0,6.231735,6.345069,8.93645,14.657583,1.637838,0.0,0.0
chr1_209279666_209279995,0.0,1.165743,0.0,1.857837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209393390_209393475,0.0,1.165743,0.0,2.552569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209422787_209423049,0.0,1.165743,0.0,2.552569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209528830_209529176,0.0,1.165743,0.0,1.865937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209538127_209538433,0.0,1.165743,0.0,1.865937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209542596_209542897,0.0,1.165743,0.0,1.865937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209556903_209557123,0.0,1.165743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209557331_209557442,0.0,1.165743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209562668_209562976,0.0,1.165743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209570810_209570947,0.0,1.165743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209571959_209572357,0.0,1.165743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209577571_209577627,0.0,1.165743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209578512_209578819,0.0,1.165743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209579567_209579719,0.0,1.165743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209585617_209585757,0.0,1.165743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209589374_209589797,0.0,1.165743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209590107_209590333,0.0,1.165743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209591220_209591436,0.0,1.165743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209597695_209597830,0.0,1.165743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209806744_209806957,0.0,1.174853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209820544_209820823,0.0,1.174853,0.0,0.0,0.0,0.0,0.0,3.35633,0.0,0.0,0.0
chr1_209827285_209827712,0.0,1.174853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209828801_209829023,0.0,1.174853,0.0,4.015126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209829183_209829498,0.0,1.174853,0.0,4.015126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209832170_209832305,0.0,1.174853,0.0,4.015126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209833148_209833823,0.0,1.174853,0.0,4.015126,11.4080975,0.0,9.573795,0.0,0.0,22.0,0.0
chr1_209841164_209841607,0.0,1.174853,0.0,4.015126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209921200_209921357,0.0,1.174853,0.0,2.478014,6.264273,0.0,4.476409,0.0,91.052863,140.0,4.838317
chr1_209930112_209930553,0.0,1.174853,0.0,2.478014,0.0,0.0,4.567195,0.0,0.0,0.0,0.0
chr1_209930913_209931012,0.0,1.174853,0.0,2.478014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_210425971_210426288,0.0,1.157122,0.0,3.003114,8.753781,0.0,6.819365,0.0,0.0,0.0,7.182342
chr1_210468396_210468551,0.0,1.157122,0.0,3.003114,0.0,0.0,0.0,0.0,0.0,12.0,0.0
chr1_210567003_210567330,0.0,1.167073,0.0,2.280981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_211517513_211517976,0.0,1.624347,0.0,0.0,0.0,0.0,0.0,1.885533,0.0,0.0,0.0
chr1_211912030_211912428,0.0,1.290589,0.0,2.469907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_211988342_211989080,0.0,1.290589,0.0,0.0,0.0,1.914369,0.0,1.647442,0.0,0.0,0.0
chr1_212256975_212257253,0.0,1.290589,0.0,0.0,0.0,2.629524,0.0,1.778447,0.0,0.0,0.0
chr1_212291571_212291809,0.0,1.290589,0.0,0.0,0.0,2.629524,0.0,0.0,0.0,0.0,0.0
chr1_212311960_212312104,0.0,1.290589,0.0,0.0,0.0,0.0,7.401802,0.0,0.0,0.0,0.0
chr1_212429433_212429795,0.0,1.351714,0.0,2.730508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212513330_212513719,0.0,1.351714,0.0,0.0,0.0,2.765427,0.0,0.0,0.0,0.0,0.0
chr1_212643548_212643711,0.0,1.351714,0.0,9.05122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212650622_212650921,0.0,1.351714,0.0,3.522231,0.0,0.0,0.0,0.0,62.193278,96.0,0.0
chr1_212656151_212656660,0.0,1.351714,0.0,3.522231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212661846_212662402,0.0,1.351714,0.0,3.522231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212664582_212665088,0.0,1.351714,0.0,3.522231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212669050_212669444,0.0,1.351714,0.0,3.522231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212855380_212855525,0.0,1.604411,0.0,5.627561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212856011_212856573,0.0,1.604411,0.0,5.627561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212862785_212863120,0.0,1.604411,0.0,5.627561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_213090277_213090696,0.0,1.235594,0.0,8.236466499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_213101984_213102303,0.0,1.235594,0.0,2.505172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_213152730_213153023,0.0,1.235594,0.0,2.505172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_213160414_213160619,0.0,1.235594,0.0,2.505172,0.0,2.462401,0.0,0.0,0.0,0.0,0.0
chr1_213500745_213500914,0.0,1.235594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
