name_E,H3k9ac_E,H3k79me2_E,H3k4me2_E,H3k4me3_E,DNaseI_E,H3k4me1_E,Pol2_E,H3k36me3_E,H3k27ac_E,H3k27me3_E,Ctcf_E,H4k20me1_E
chr1_112196411_112196803,0.0,5.13905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.048346
chr1_112942216_112942335,0.0,6.248723,17.401965,0.0,0.0,7.213396,0.0,2.827316,0.0,2.235965,0.0,2.006121
chr1_113525578_113525919,0.0,8.330354,0.0,0.0,0.0,0.0,0.0,3.24068,0.0,0.0,0.0,0.0
chr1_114326143_114326379,0.0,5.2035,5.124194,0.0,14.0,8.111338,0.0,2.519432,0.0,0.0,0.0,1.871824
chr1_114997819_114998047,0.0,7.563018,0.0,0.0,20.0,6.511202,0.0,2.651472,3.405093,0.0,0.0,2.282125
chr1_115025085_115025405,0.0,7.563018,0.0,0.0,0.0,0.0,0.0,2.651472,0.0,0.0,0.0,2.282125
chr1_116923407_116923493,0.0,13.955873,0.0,0.0,0.0,10.593732,2.994502,5.021213,0.0,0.0,0.0,2.799408
chr1_117082797_117083071,0.0,3.155984,7.827821000000001,0.0,0.0,10.197416,2.363725,2.429006,13.607029999999998,0.0,0.0,0.0
chr1_117100772_117101124,0.0,3.155984,0.0,0.0,0.0,9.399451,0.0,2.429006,22.53506,0.0,0.0,0.0
chr1_117169735_117170114,0.0,3.610081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.653461
chr1_117493512_117493635,0.0,10.586919,0.0,0.0,0.0,0.0,2.832802,4.006086,0.0,0.0,0.0,3.067933
chr1_117533270_117533527,0.0,10.586919,0.0,0.0,18.0,0.0,2.494993,4.006086,4.525354,0.0,0.0,3.067933
chr1_12046023_12046196,0.0,9.50489,0.0,0.0,0.0,0.0,0.0,3.484198,0.0,0.0,0.0,1.656151
chr1_12050736_12051137,0.0,9.50489,0.0,0.0,0.0,0.0,0.0,3.484198,0.0,0.0,0.0,1.656151
chr1_120525502_120525838,0.0,2.925879,3.4298370000000005,0.0,0.0,6.6344020000000015,0.0,4.205727,0.0,0.0,0.0,1.885197
chr1_120530787_120531205,0.0,2.925879,3.960645,0.0,0.0,9.568728,0.0,4.205727,9.08559,0.0,0.0,1.885197
chr1_120608824_120609208,0.0,4.959778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_12493313_12493712,0.0,1.2494889999999998,0.0,0.0,0.0,12.339356,1.515051,3.744843,0.0,0.0,0.0,1.54996
chr1_12508783_12509005,0.0,1.2494889999999998,0.0,0.0,0.0,6.942850999999999,1.515051,3.744843,0.0,0.0,0.0,1.54996
chr1_12509354_12509466,0.0,1.2494889999999998,11.405306,0.0,0.0,6.942850999999999,1.515051,3.744843,0.0,0.0,0.0,1.54996
chr1_13917058_13917313,0.0,3.789188,0.0,0.0,17.0,8.53951,2.915984,2.532578,0.0,0.0,0.0,0.0
chr1_14054762_14055166,0.0,8.078422,0.0,0.0,0.0,0.0,0.0,3.127724,0.0,0.0,0.0,1.6284040000000002
chr1_144986415_144987071,0.0,3.162357,5.069874,0.0,0.0,11.965712,3.660127,2.582434,0.0,3.512593,2.255441,3.086729
chr1_144987154_144987391,0.0,3.205952,5.069874,0.0,0.0,11.965712,3.660127,2.582434,0.0,3.512593,5.728761,3.086729
chr1_145640932_145641287,0.0,3.040489,0.0,0.0,0.0,0.0,0.0,2.058375,0.0,0.0,0.0,0.0
chr1_149978692_149979077,0.0,4.118032,8.3705015,0.0,0.0,7.605706,2.094974,6.291233999999999,15.829445000000002,0.0,0.0,2.261433
chr1_149984633_149984917,0.0,4.118032,3.4889010000000003,0.0,0.0,0.0,2.094974,2.968157,0.0,0.0,0.0,0.0
chr1_151871280_151871437,0.0,5.065958,0.0,0.0,0.0,4.457052,0.0,2.76784,0.0,0.0,2.039455,0.0
chr1_151877533_151877895,0.0,4.8333425000000005,4.35316,0.0,0.0,4.43166,0.0,0.0,0.0,0.0,1.72656,0.0
chr1_15335392_15335732,0.0,3.842526,0.0,0.0,0.0,0.0,0.0,2.5148080000000004,0.0,0.0,0.0,2.004377
chr1_153715466_153715694,0.0,2.842385,0.0,0.0,0.0,4.465671,0.0,3.895923,0.0,0.0,0.0,1.909929
chr1_153716388_153716727,0.0,2.842385,0.0,0.0,0.0,0.0,0.0,3.895923,0.0,0.0,0.0,1.909929
chr1_154397743_154397997,0.0,5.793853,0.0,2.379941,0.0,10.303589500000001,3.486158,2.426917,0.0,0.0,0.0,0.0
chr1_15519488_15519688,0.0,5.782006,0.0,0.0,0.0,0.0,1.726609,2.362696,0.0,0.0,0.0,2.4184360000000003
chr1_155283531_155283932,0.0,10.297409,0.0,0.0,0.0,2.234082,0.0,2.5713,0.0,0.0,0.0,3.489859
chr1_155469100_155469412,0.0,6.044878,0.0,0.0,0.0,6.790953999999998,0.0,2.5713,0.0,0.0,0.0,2.132684
chr1_155496665_155497012,0.0,6.044878,0.0,0.0,0.0,0.0,0.0,2.5713,0.0,0.0,0.0,2.132684
chr1_155830201_155830522,0.0,4.033039,8.393427,0.0,13.0,0.0,0.0,3.029157,0.0,7.541569,0.0,0.0
chr1_156103413_156103690,0.0,12.466721,0.0,9.171902,30.0,0.0,18.864164,5.5156725,0.0,0.0,6.385195,3.015495
chr1_158994687_158995148,0.0,4.689157,0.0,0.0,0.0,0.0,0.0,3.992314,0.0,0.0,0.0,1.989644
chr1_159910997_159911192,0.0,2.990645,0.0,0.0,0.0,8.220495,5.992188,3.57079,0.0,0.0,3.160797,2.325114
chr1_160182240_160182579,0.0,10.109361,0.0,0.0,0.0,0.0,2.887768,4.00791,0.0,0.0,0.0,2.028886
chr1_160202735_160202981,0.0,3.253845,0.0,0.0,0.0,0.0,0.0,4.00791,0.0,0.0,0.0,2.028886
chr1_160316870_160317108,0.0,8.787583,0.0,0.0,0.0,0.0,0.0,4.434715,0.0,0.0,0.0,0.0
chr1_160972513_160972848,0.0,10.806743,0.0,0.0,0.0,0.0,0.0,2.8629740000000004,0.0,0.0,0.0,2.109728
chr1_161177017_161177202,0.0,5.246298,0.0,0.0,0.0,0.0,2.39708,6.106621,0.0,0.0,0.0,0.0
chr1_161321309_161321798,0.0,1.642668,0.0,0.0,0.0,0.0,0.0,2.687865,0.0,0.0,0.0,1.999718
chr1_162539981_162540420,0.0,7.561228999999999,0.0,0.0,0.0,0.0,4.005797,4.601378,0.0,0.0,0.0,2.971988
chr1_16291784_16292062,0.0,9.912031,0.0,0.0,0.0,0.0,3.262212,3.618754,0.0,0.0,0.0,1.703796
chr1_165823413_165823808,0.0,12.083093,13.004799,0.0,32.0,5.92445,0.0,2.996359,4.692122,0.0,0.0,3.119121
chr1_16670445_16670837,0.0,6.1410800000000005,0.0,0.0,0.0,0.0,2.720157,2.565359,0.0,0.0,0.0,1.868892
chr1_167730247_167730494,0.0,8.476706,0.0,0.0,0.0,5.862267,2.153335,3.076174,0.0,0.0,0.0,2.479733
chr1_167954240_167954407,0.0,5.072908999999999,2.8895625000000003,0.0,11.0,6.162214,0.0,2.476534,0.0,0.0,0.0,1.618647
chr1_171714228_171714396,0.0,2.457523,0.0,0.0,0.0,0.0,0.0,1.99779,0.0,0.0,0.0,0.0
chr1_17254357_17254559,0.0,2.261911,0.0,0.0,0.0,12.471604,7.992149,3.085613,5.818234,0.0,0.0,1.390977
chr1_17387354_17387523,0.0,3.956773000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.390977
chr1_173984193_173984403,0.0,4.867515,0.0,0.0,0.0,0.0,0.0,2.717551,0.0,0.0,0.0,1.323232
chr1_175145439_175145838,0.0,8.780113,4.7106,0.0,0.0,5.434927,2.275443,4.4009,3.384777,0.0,0.0,2.5432330000000003
chr1_175158150_175158288,0.0,8.780113,9.230134,5.771124,0.0,7.5349625,2.275443,4.4009,0.0,0.0,0.0,2.5432330000000003
chr1_1772108_1772256,0.0,14.197309,0.0,0.0,0.0,8.011892,3.181755,0.0,9.544533,0.0,0.0,4.124376
chr1_178121154_178121309,0.0,4.701432,9.494455,0.0,61.0,7.87322,2.084096,1.605466,6.4718505,0.0,15.880214000000002,0.0
chr1_178157578_178157966,0.0,4.701432,0.0,0.0,0.0,0.0,0.0,1.605466,0.0,0.0,0.0,0.0
chr1_178231351_178231525,0.0,4.701432,0.0,0.0,0.0,4.598626,0.0,1.605466,3.704841000000001,0.0,0.0,0.0
chr1_178252303_178252477,0.0,4.701432,0.0,0.0,38.0,7.708228,0.0,1.605466,4.1415014999999995,0.0,25.677524,0.0
chr1_178305054_178305336,0.0,4.701432,0.0,0.0,0.0,0.0,0.0,1.605466,0.0,0.0,0.0,1.622202
chr1_178414274_178414285,0.0,4.701432,0.0,0.0,0.0,0.0,1.867732,1.605466,0.0,0.0,0.0,0.0
chr1_17896198_17896624,0.0,1.438037,4.603202,0.0,22.0,9.840221,0.0,0.0,0.0,2.062654,0.0,1.903509
chr1_179153644_179153909,0.0,5.364533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4434360000000002
chr1_179160106_179160405,0.0,5.364533,0.0,0.0,0.0,0.0,0.0,1.962808,0.0,0.0,0.0,1.4434360000000002
chr1_179290775_179290979,0.0,5.702946,0.0,0.0,0.0,0.0,0.0,2.933376,0.0,0.0,0.0,0.0
chr1_179296885_179297079,0.0,5.702946,0.0,0.0,0.0,0.0,0.0,2.933376,0.0,0.0,0.0,0.0
chr1_1793829_1793862,0.0,14.197309,0.0,0.0,0.0,0.0,7.0704385,0.0,0.0,0.0,0.0,4.124376
chr1_181065454_181065797,0.0,9.900492,0.0,0.0,18.0,8.750122,1.536587,3.245771,0.0,0.0,0.0,0.0
chr1_181075648_181075933,0.0,5.966386,10.850733,0.0,0.0,8.750122,1.536587,0.0,0.0,0.0,0.0,0.0
chr1_1814762_1815124,0.0,14.197309,0.0,0.0,0.0,0.0,3.181755,0.0,0.0,0.0,0.0,4.124376
chr1_184475712_184475981,0.0,4.169761,0.0,0.0,0.0,7.959527,1.774334,2.160975,0.0,0.0,0.0,2.059666
chr1_197747792_197747875,0.0,3.158101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_19778785_19779174,0.0,11.309808,2.901461,0.0,0.0,7.160500000000001,2.745611,3.826901,0.0,0.0,0.0,7.309825
chr1_19803336_19803680,0.0,11.309808,2.901461,0.0,0.0,4.5475330000000005,2.745611,3.826901,0.0,0.0,0.0,7.309825
chr1_19803913_19804113,0.0,11.309808,2.901461,0.0,0.0,4.5475330000000005,2.745611,3.826901,0.0,0.0,0.0,7.309825
chr1_19804974_19805167,0.0,11.309808,2.901461,0.0,0.0,4.5475330000000005,2.745611,3.826901,0.0,0.0,0.0,7.309825
chr1_198887897_198888318,0.0,4.977133,7.907002,1.950516,15.0,7.528492999999999,2.426797,2.024856,8.336735000000001,0.0,0.0,2.08153
chr1_198893258_198893473,0.0,4.977133,0.0,0.0,0.0,0.0,0.0,2.024856,0.0,0.0,0.0,0.0
chr1_198898987_198899513,0.0,4.977133,16.137095000000002,7.986277999999999,7.0,4.761581,0.0,2.024856,15.811321,0.0,0.0,0.0
chr1_19926811_19926972,0.0,8.563253999999999,14.587906,0.0,12.0,5.0050690000000015,4.016445,3.086182,0.0,0.0,0.0,0.0
chr1_200783735_200784105,0.0,10.031081,0.0,0.0,0.0,0.0,3.642794,3.853925,0.0,0.0,0.0,2.8114470000000003
chr1_201295169_201295564,0.0,7.909895,0.0,0.0,0.0,5.439921,5.252956,6.37479,0.0,0.0,3.902208,2.305619
chr1_201463619_201463933,0.0,5.11169,0.0,0.0,0.0,8.02731,4.061281,4.742163,7.505309,0.0,0.0,2.552423
chr1_201743848_201744120,0.0,5.881118,7.548145,4.9445120000000005,26.0,6.603812,4.3578625,4.514238,12.34877,0.0,18.387121,0.0
chr1_203617500_203617713,0.0,6.11681,0.0,0.0,0.0,0.0,2.464714,3.644157,15.93214,0.0,0.0,1.7545509999999995
chr1_203624863_203625211,0.0,6.11681,9.773511,0.0,0.0,6.606328,2.464714,3.644157,7.976650999999999,0.0,0.0,0.0
chr1_204058173_204058362,0.0,2.568218,3.9365725,0.0,45.0,3.24826,0.0,0.0,0.0,0.0,0.0,1.884323
chr1_204071387_204071653,0.0,2.568218,6.587352,0.0,0.0,10.360229,0.0,0.0,0.0,0.0,0.0,0.0
chr1_204254999_204255106,0.0,3.428376,13.357687,8.848941,0.0,9.653055,0.0,2.295175,0.0,0.0,0.0,1.694345
chr1_204449745_204450007,0.0,1.571159,0.0,0.0,0.0,9.160697,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205173095_205173476,0.0,2.3830240000000003,0.0,0.0,14.0,5.566825,0.0,0.0,0.0,0.0,0.0,1.857838
chr1_205283024_205283394,0.0,7.934827999999999,0.0,0.0,18.0,0.0,0.0,4.5804550000000015,0.0,0.0,0.0,2.9860290000000003
chr1_205645820_205646052,0.0,2.259893,0.0,0.0,0.0,0.0,0.0,2.012247,0.0,0.0,0.0,1.748611
chr1_205709805_205710150,0.0,6.798952000000001,0.0,0.0,0.0,0.0,0.0,3.030969,0.0,0.0,0.0,2.317259
chr1_2059932_2059994,0.0,2.457728,0.0,0.0,0.0,0.0,0.0,2.577835,0.0,0.0,0.0,2.117173
chr1_206910483_206910789,0.0,10.755402,4.831608,0.0,0.0,4.808914,2.85511,3.0722720000000003,0.0,0.0,0.0,4.515042
chr1_207080273_207080661,0.0,3.522399,5.716303,10.516017,0.0,8.111355,3.409295,6.5475150000000015,19.148307,0.0,0.0,0.0
chr1_208028503_208028730,0.0,8.145017999999999,0.0,0.0,0.0,0.0,2.594558,4.244307,6.601651,0.0,0.0,2.09537
chr1_208335369_208335711,0.0,3.967645,0.0,0.0,0.0,10.09188,1.710618,4.1020900000000005,0.0,0.0,0.0,2.047592
chr1_208339104_208339123,0.0,3.967645,0.0,0.0,0.0,9.105317,1.710618,4.1020900000000005,5.420715,0.0,0.0,2.047592
chr1_208377298_208378003,0.0,3.967645,4.967563,3.242851,0.0,9.841482000000001,2.005366,4.1020900000000005,12.683624,0.0,1.594767,2.047592
chr1_20924301_20924404,0.0,4.883483,0.0,0.0,0.0,0.0,0.0,2.15716,0.0,0.0,0.0,0.0
chr1_211988342_211989080,0.0,2.255359,0.0,0.0,0.0,0.0,0.0,2.118739,0.0,0.0,0.0,1.222855
chr1_21349725_21349786,0.0,4.008552,13.041607,6.796632000000002,0.0,8.751216000000001,0.0,2.530383,13.147208,0.0,0.0,2.15322
chr1_21663991_21664182,0.0,3.684882,2.862396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.852346
chr1_21664400_21664833,0.0,3.684882,2.862396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.852346
chr1_21664947_21665143,0.0,3.684882,2.862396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.852346
chr1_2177615_2177829,0.0,13.419211,9.987438,0.0,48.0,8.436357000000001,2.18966,2.424852,0.0,0.0,0.0,3.5427730000000004
chr1_2190530_2190674,0.0,13.419211,0.0,0.0,0.0,5.733043,2.18966,2.424852,0.0,0.0,0.0,3.5427730000000004
chr1_220393257_220393560,0.0,5.3779309999999985,0.0,0.0,0.0,0.0,3.693523,2.878542,0.0,0.0,0.0,2.306943
chr1_220427006_220427444,0.0,5.3779309999999985,0.0,0.0,0.0,0.0,0.0,2.878542,0.0,0.0,0.0,0.0
chr1_221877654_221878134,0.0,3.47696,0.0,0.0,0.0,0.0,0.0,2.291788,0.0,0.0,0.0,0.0
chr1_221881394_221881826,0.0,3.47696,0.0,0.0,0.0,0.0,0.0,2.291788,0.0,0.0,0.0,0.0
chr1_221882292_221882723,0.0,3.47696,0.0,0.0,19.0,0.0,0.0,2.291788,0.0,0.0,0.0,0.0
chr1_221887766_221888016,0.0,3.47696,0.0,0.0,0.0,0.0,0.0,2.508261,0.0,0.0,0.0,0.0
chr1_221899063_221899285,0.0,3.47696,8.170271000000001,0.0,0.0,3.8551175000000004,4.168862,2.508261,5.436332,0.0,0.0,0.0
chr1_2221868_2222548,0.0,13.419211,0.0,0.0,19.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004
chr1_22232811_22232851,0.0,3.932956,0.0,0.0,15.0,4.469632,1.891384,3.866899,0.0,0.0,0.0,2.146411
chr1_22235836_22236001,0.0,3.932956,0.0,0.0,0.0,5.112125,1.891384,3.866899,0.0,0.0,0.0,2.146411
chr1_2230678_2230895,0.0,13.419211,7.955622,0.0,0.0,4.25232,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004
chr1_2231691_2232185,0.0,13.419211,0.0,0.0,0.0,4.25232,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004
chr1_2232428_2232896,0.0,13.419211,0.0,0.0,0.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004
chr1_223892678_223892997,0.0,9.107867,11.285161,0.0,0.0,8.247253,4.453601,5.164975,14.323807999999998,0.0,0.0,0.0
chr1_223964690_223965055,0.0,9.107867,0.0,0.0,0.0,11.06281,6.002426,5.164975,12.307092,0.0,0.0,2.897231
chr1_224014874_224015267,0.0,6.630514,0.0,0.0,20.0,11.007138,6.728807000000001,5.164975,4.896972,0.0,0.0,2.553723
chr1_224023477_224023773,0.0,6.630514,0.0,0.0,0.0,6.167281,3.12847,0.0,0.0,0.0,0.0,2.553723
chr1_224598124_224598418,0.0,3.71207,0.0,0.0,0.0,0.0,2.040884,3.353567,0.0,0.0,0.0,1.955311
chr1_225778250_225778416,0.0,3.972259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0422290000000003
chr1_225780677_225780772,0.0,3.972259,0.0,0.0,0.0,0.0,0.0,1.711245,0.0,0.0,0.0,2.0422290000000003
chr1_225845408_225845613,0.0,3.972259,11.5058,0.0,46.0,7.973337,3.055781,0.0,13.381131,0.0,0.0,0.0
chr1_226842095_226842563,0.0,2.2801240000000003,0.0,0.0,0.0,0.0,2.70798,2.146859,0.0,0.0,0.0,2.018951
chr1_226875915_226876346,0.0,2.302304,0.0,0.0,0.0,0.0,0.0,2.146859,0.0,0.0,1.752102,2.018951
chr1_226876730_226876990,0.0,2.302304,0.0,0.0,0.0,0.0,0.0,2.146859,0.0,0.0,1.752102,2.018951
chr1_226911425_226911742,0.0,3.988819,0.0,0.0,18.0,5.552232,0.0,2.146859,0.0,0.0,0.0,1.842954
chr1_227405146_227405174,0.0,4.239566,0.0,0.0,0.0,0.0,1.415522,0.0,0.0,0.0,0.0,1.530873
chr1_227936688_227936978,0.0,4.7436669999999985,0.0,0.0,0.0,0.0,0.0,3.050981,0.0,0.0,0.0,2.454666
chr1_227953974_227954299,0.0,4.7436669999999985,0.0,0.0,0.0,0.0,0.0,3.050981,0.0,0.0,0.0,2.454666
chr1_229409656_229409997,0.0,7.615408,14.453743,0.0,0.0,7.652458,2.175488,2.8508560000000003,0.0,0.0,0.0,2.172455
chr1_229690998_229691240,0.0,5.690846,0.0,0.0,0.0,0.0,0.0,3.146056,0.0,0.0,0.0,2.068694
chr1_230248068_230248475,0.0,9.275984,0.0,0.0,0.0,6.459256,2.342339,3.015385,7.353953999999999,0.0,0.0,2.771817
chr1_230279464_230279771,0.0,9.275984,0.0,0.0,0.0,0.0,2.342339,3.015385,0.0,0.0,0.0,2.771817
chr1_230282048_230282189,0.0,9.275984,0.0,0.0,0.0,0.0,2.342339,3.015385,0.0,0.0,0.0,2.771817
chr1_230289705_230290142,0.0,9.275984,0.0,0.0,0.0,0.0,0.0,3.015385,0.0,0.0,0.0,2.771817
chr1_231002258_231002436,0.0,1.289939,11.155503,12.231405,0.0,0.0,0.0,0.0,0.0,2.551463,0.0,0.0
chr1_233763307_233763375,0.0,3.425328,5.96002,0.0,39.0,5.907639,4.747883,2.7299130000000003,0.0,0.0,0.0,2.393092
chr1_23387479_23387794,0.0,10.625117,0.0,0.0,0.0,0.0,2.894682,3.690625,0.0,0.0,0.0,2.608317
chr1_234151091_234151471,0.0,2.656841,0.0,0.0,0.0,2.789229,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234163168_234163347,0.0,2.656841,0.0,0.0,0.0,2.789229,0.0,0.0,0.0,0.0,0.0,2.044816
chr1_234275805_234276023,0.0,2.656841,0.0,0.0,109.0,0.0,0.0,2.091278,8.999531,0.0,0.0,0.0
chr1_235460869_235461278,0.0,8.549682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.408035
chr1_235468552_235468724,0.0,8.549682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.408035
chr1_236022018_236022676,0.0,4.735689,4.177372,0.0,0.0,0.0,0.0,2.017696,0.0,0.0,0.0,1.971506
chr1_236022682_236022818,0.0,4.735689,4.177372,0.0,0.0,0.0,0.0,2.017696,0.0,0.0,0.0,1.971506
chr1_236025805_236026204,0.0,4.735689,4.177372,0.0,0.0,0.0,0.0,2.017696,0.0,0.0,0.0,0.0
chr1_236026265_236026446,0.0,4.735689,4.177372,0.0,0.0,7.856258,0.0,2.017696,0.0,0.0,0.0,0.0
chr1_236319808_236320415,0.0,1.628201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.627902
chr1_236323296_236323699,0.0,1.628201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236698906_236699167,0.0,3.979684,0.0,0.0,0.0,0.0,2.570784,4.061491,2.894722,0.0,0.0,1.6906290000000002
chr1_2406489_2406881,0.0,7.487503,0.0,0.0,0.0,0.0,2.9180200000000003,3.539962,0.0,0.0,0.0,3.480511
chr1_242627058_242627162,0.0,5.12876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15762
chr1_243428005_243428394,0.0,5.976491,4.266659,0.0,0.0,12.036309,17.474735,2.491066,3.374529,0.0,0.0,1.127217
chr1_243447752_243447803,0.0,5.976491,0.0,0.0,0.0,0.0,0.0,2.491066,0.0,0.0,0.0,1.127217
chr1_244215508_244215901,0.0,3.334345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.911988
chr1_246588477_246588670,0.0,1.601458,7.467921,5.035375,0.0,6.652968,0.0,0.0,8.883152,0.0,0.0,0.0
chr1_246743297_246743408,0.0,3.508218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_246749077_246749442,0.0,3.508218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247035132_247035504,0.0,4.270018,0.0,0.0,0.0,0.0,1.913182,3.423222,0.0,0.0,0.0,3.380266
chr1_24736156_24736250,0.0,2.624342,21.016501,0.0,59.0,9.569127,7.0345995,3.321016,21.913686,0.0,0.0,0.0
chr1_24833128_24833464,0.0,4.34808,0.0,0.0,0.0,0.0,0.0,1.834127,0.0,0.0,0.0,2.013742
chr1_25095502_25095845,0.0,6.154734,1.564729,0.0,0.0,5.045915,0.0,2.031614,0.0,0.0,0.0,2.410114
chr1_25802039_25802147,0.0,2.2490900000000003,0.0,0.0,0.0,6.4543560000000015,0.0,2.260856,0.0,0.0,0.0,1.630337
chr1_27462835_27462988,0.0,9.195587,0.0,0.0,0.0,0.0,3.5335300000000003,4.046323,0.0,0.0,12.554777,4.385539
chr1_27762936_27763307,0.0,6.922961,10.261879,0.0,52.0,6.841450999999998,2.073059,3.286377,8.266110000000001,0.0,0.0,2.528985
chr1_27775351_27775365,0.0,6.922961,0.0,0.0,0.0,0.0,0.0,3.286377,0.0,0.0,0.0,2.528985
chr1_29224369_29224479,0.0,5.869098,0.0,0.0,0.0,0.0,2.336471,2.384316,0.0,0.0,0.0,2.049764
chr1_29253461_29253677,0.0,4.302683,0.0,0.0,0.0,5.315907,0.0,0.0,0.0,0.0,0.0,0.0
chr1_29504261_29504387,0.0,10.536637,17.562923,0.0,0.0,0.0,3.3035650000000003,4.007937,0.0,0.0,0.0,4.973751999999998
chr1_31401933_31402089,0.0,13.177357,0.0,0.0,0.0,0.0,6.0864614999999995,4.447214,0.0,0.0,42.23925300000001,4.2114720000000005
chr1_32108020_32108204,0.0,10.353013,20.617778,33.239647999999995,0.0,8.520146,5.573195499999999,4.86957,40.134934,0.0,0.0,2.138492
chr1_32263216_32263220,0.0,2.434102,6.953305,10.581704,0.0,7.386908999999998,0.0,0.0,0.0,0.0,0.0,0.0
chr1_33405191_33405597,0.0,7.4550550000000015,8.259014,0.0,48.0,9.289664,4.2860830000000005,4.6421665,6.197385,0.0,0.0,2.658214
chr1_33645848_33646140,0.0,1.408167,6.3703975,14.385438,0.0,8.628192,2.013921,2.103571,0.0,0.0,0.0,1.629211
chr1_33829513_33829825,0.0,8.337864999999999,0.0,0.0,30.0,9.753608,3.284745,5.383312,0.0,0.0,0.0,2.988436
chr1_36825493_36825742,0.0,4.61528,0.0,0.0,0.0,0.0,1.989147,4.106587,0.0,0.0,0.0,2.244482
chr1_38009784_38010404,0.0,5.404431,0.0,0.0,0.0,0.0,2.40594,3.950895,0.0,0.0,0.0,0.0
chr1_38010731_38010979,0.0,5.404431,0.0,0.0,0.0,0.0,2.40594,3.950895,0.0,0.0,0.0,0.0
chr1_38287158_38287399,0.0,2.317704,0.0,0.0,0.0,0.0,3.1986950000000003,3.757889,0.0,0.0,0.0,5.236889
chr1_38291277_38291502,0.0,2.344871,0.0,0.0,0.0,0.0,3.1986950000000003,3.757889,0.0,0.0,0.0,0.0
chr1_38311465_38311868,0.0,10.538806,0.0,0.0,0.0,0.0,2.156239,3.757889,0.0,0.0,0.0,3.114522
chr1_38317043_38317898,0.0,10.538806,0.0,0.0,0.0,4.9061295000000005,3.988132,10.081273499999998,0.0,0.0,0.0,3.114522
chr1_40561233_40561752,0.0,5.185747,13.742482999999998,0.0,0.0,4.775582,0.0,4.317946,0.0,0.0,0.0,0.0
chr1_40848967_40849502,0.0,3.3204830000000003,0.0,0.0,0.0,0.0,0.0,1.666777,0.0,0.0,0.0,1.721654
chr1_40851431_40851768,0.0,3.3204830000000003,0.0,0.0,0.0,0.0,0.0,1.666777,0.0,0.0,0.0,1.721654
chr1_40860574_40860824,0.0,3.3204830000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721654
chr1_40866111_40866454,0.0,3.3204830000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721654
chr1_41164800_41165075,0.0,5.627829,0.0,0.0,0.0,11.047862,0.0,2.992854,0.0,0.0,0.0,1.693887
chr1_41178788_41178979,0.0,5.627829,21.134399,15.967771,0.0,8.088221,0.0,2.992854,15.343279999999998,0.0,0.0,1.693887
chr1_41650800_41651168,0.0,2.265945,0.0,0.0,0.0,0.0,0.0,1.688546,0.0,0.0,0.0,0.0
chr1_42354251_42354647,0.0,1.360509,0.0,2.078801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_42363874_42364167,0.0,1.360509,0.0,2.078801,18.0,11.619271,0.0,0.0,0.0,0.0,0.0,0.0
chr1_42774668_42774801,0.0,7.671616,0.0,0.0,0.0,0.0,1.829847,2.121519,0.0,0.0,0.0,2.562052
chr1_43988888_43989038,0.0,6.5180370000000005,6.0753045000000006,4.690386,211.0,5.5179480000000005,2.901828,0.0,4.765656,0.0,0.0,0.0
chr1_44240162_44240471,0.0,6.333058,9.508631,0.0,61.0,8.120650999999999,5.90304,3.673051,11.126948,0.0,0.0,0.0
chr1_44419838_44419961,0.0,7.359042,0.0,0.0,0.0,0.0,0.0,3.673051,0.0,0.0,0.0,2.179802
