name,H3k9ac_E,H3k79me2_E,H3k4me2_E,H3k4me3_E,DNaseI_E,H3k4me1_E,Pol2_E,H3k36me3_E,H3k27ac_E,H3k27me3_E,Ctcf_E,H4k20me1_E,DNaseI_P,H3k4me2_P,Pol2_P,H3k9ac_P,H3k4me3_P,H3k36me3_P,H3k4me1_P,H3k79me2_P,H3k27ac_P,H3k27me3_P,H4k20me1_P,Ctcf_P,corr,distance,css,label
chr1_1714020_1714715-chr1_695291_696391,10.833736,14.197308999999999,8.158011,6.085439,37.0,7.631455,3.181755,0.0,0.0,0.0,0.0,4.124376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923073,1017629,0.0,1
chr1_2253622_2253773-chr1_1167311_1168411,0.0,0.0,9.885878,3.4878050000000003,57.0,12.851813,0.0,0.0,0.0,7.351928000000001,0.0,0.0,161.0,13.908147,2.0876349999999997,23.703996,20.862184,0.0,0.0,4.954655000000002,13.582406,0.0,2.0585310000000003,0.0,-0.41758241758241765,1085211,0.48,1
chr1_2231691_2232185-chr1_1406143_1407243,0.0,13.419210999999999,0.0,0.0,0.0,4.25232,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,111.0,8.774381,11.120286,13.200614999999999,15.643156,0.0,4.97443,9.502349,16.822347,0.0,0.0,0.0,-0.456043956043956,824448,1.85,1
chr1_1136667_1137146-chr1_848551_849651,4.9459089999999994,0.0,10.892559,0.0,35.5,0.0,0.0,0.0,0.0,4.290325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.568399,2.741156,18.171198,-0.01098901098901095,287016,0.0,1
chr1_2140151_2140337-chr1_751751_752851,0.0,0.0,0.0,0.0,0.0,8.290039,0.0,0.0,0.0,0.0,0.0,0.0,32.5,13.865484333333333,0.0,6.4245003333333335,8.949444000000002,0.0,11.453182,0.0,15.110586999999999,0.0,0.0,0.0,0.04395604395604391,1387300,0.0,1
chr1_2172142_2172385-chr1_933331_934431,3.2832589999999997,13.419210999999999,0.0,0.0,0.0,0.0,2.18966,2.424852,0.0,0.0,1.797538,3.5427730000000004,0.0,8.973523,4.322431,16.221198,7.467632000000001,0.0,3.3627019999999996,0.0,0.0,10.183063,1.945403,0.0,0.038461538461538436,1237711,0.02,1
chr1_2505035_2505361-chr1_2731463_2732563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1551869999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226102,0.0,1
chr1_1840449_1840835-chr1_1384069_1385169,11.403361,0.0,14.677473,7.615338,99.5,0.0,3.181755,0.0,10.929864,3.2633240000000003,13.062724000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.456043956043956,455280,0.02,1
chr1_2478276_2478817-chr1_1297057_1298157,7.289279,0.0,7.8772509999999984,7.040214999999999,134.0,4.7882815,0.0,0.0,10.866775,2.110391,13.203869000000001,0.0,0.0,4.756501999999999,0.0,0.0,0.0,0.0,8.266182,0.0,0.0,0.0,0.0,0.0,-0.0494505494505495,1180119,1.91,1
chr1_3077832_3078221-chr1_3527959_3529059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.502544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.550758,1.339545,0.0,-0.1703296703296704,449738,0.0,1
chr1_3594206_3594277-chr1_2457939_2459039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.089533,0.0,1.339545,48.0,11.212474,8.504159999999999,9.8483665,8.4571465,3.539962,6.243059,17.697679,6.666805,0.0,3.480511,0.0,-0.6043956043956045,1135167,0.0,1
chr1_1772108_1772256-chr1_695291_696391,0.0,14.197308999999999,0.0,0.0,0.0,8.011892,3.181755,0.0,9.544533,0.0,0.0,4.124376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1075717,0.0,1
chr1_941791_942135-chr1_1677331_1678431,4.870193,0.0,9.428131,0.0,33.0,10.674263,0.0,0.0,0.0,7.103796000000001,0.0,0.0,33.0,0.0,12.963076,12.97541,0.0,0.0,0.0,0.0,20.096799,0.0,0.0,0.0,-0.15384615384615374,735196,0.0,1
chr1_1063914_1064111-chr1_568756_569856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2983290000000003,0.0,0.0,20684.0,0.0,12.388261,8.180879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.314348,0.08791208791208793,494058,0.0,1
chr1_2230678_2230895-chr1_2984901_2986001,0.0,13.419210999999999,7.955622,0.0,0.0,4.25232,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,29.0,11.317266,0.0,0.0,3.5989160000000004,0.0,0.0,0.0,0.0,7.1791789999999995,0.0,0.0,0.4505494505494505,754006,0.02,1
chr1_1814762_1815124-chr1_3477254_3478354,0.0,14.197308999999999,0.0,0.0,0.0,0.0,3.181755,0.0,0.0,0.0,0.0,4.124376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8690729999999998,1.339545,0.0,0.478021978021978,1662130,0.02,1
chr1_2505035_2505361-chr1_2306692_2307792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1551869999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.371525,1.9749900000000002,0.0,1.0,197243,0.02,1
chr1_1093610_1093958-chr1_565454_566554,24.484659,0.0,11.953522999999999,13.741314000000001,0.0,8.26741,0.0,0.0,10.393802,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4725274725274725,527056,0.0,1
chr1_1093610_1093958-chr1_943509_944609,24.484659,0.0,11.953522999999999,13.741314000000001,0.0,8.26741,0.0,0.0,10.393802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2417582417582418,149001,0.0,1
chr1_1173386_1173736-chr1_2564381_2565481,8.679890499999999,4.954655000000002,8.856010000000003,3.499074,26.0,4.569776999999998,2.0876349999999997,0.0,0.0,13.88376,0.0,2.0585310000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7151549999999998,0.0,0.0,0.6483516483516483,1390645,2.29,1
chr1_3817648_3818071-chr1_1821910_1823010,18.673459,10.973222,10.804369,17.556447,116.0,0.0,0.0,3.0677369999999997,12.206425,1.9977619999999998,0.0,1.339545,85.0,10.521476,3.181755,17.884748000000005,13.126017000000001,0.0,0.0,14.197308999999999,10.026635,3.2633240000000003,4.124376,0.0,0.21978021978021978,1994638,1.45,1
chr1_3231556_3231634-chr1_1334608_1335708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,78.5,18.435501000000002,5.2250260000000015,27.322596,32.054075,7.2640970000000005,6.373096,11.689865,11.954258,0.0,2.122343,6.7244850000000005,-0.5384615384615385,1895848,1.58,1
chr1_1063914_1064111-chr1_10869_11969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2983290000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527472527472527,1051945,0.0,1
chr1_1952050_1952360-chr1_1655666_1656766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,0.0,1.604878,98.0,0.0,17.138682,18.2602445,13.616732999999998,0.0,0.0,0.0,10.6394665,0.0,0.0,13.8833745,-0.10439560439560447,295284,0.48,1
chr1_2082729_2083012-chr1_1253969_1255069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.310111000000001,0.0,0.0,0.0,1.7916310000000002,0.0,4.756501999999999,3.1760330000000003,5.558957,0.0,2.862447,10.77678,6.217383,8.22453,0.0,2.822954,0.0,0.5274725274725275,827660,0.0,1
chr1_1005293_1005547-chr1_379367_380467,3.4488019999999997,0.0,8.432566,0.0,29.0,2.5350085,0.0,0.0,0.0,4.58371,0.0,2.529923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30219780219780223,624826,0.0,1
chr1_2172142_2172385-chr1_567915_569015,3.2832589999999997,13.419210999999999,0.0,0.0,0.0,0.0,2.18966,2.424852,0.0,0.0,1.797538,3.5427730000000004,76.0,0.0,10.687028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2582417582417582,1603127,0.0,1
chr1_2232428_2232896-chr1_379367_380467,0.0,13.419210999999999,0.0,0.0,0.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14835164835164838,1851961,0.0,1
chr1_2406489_2406881-chr1_1384069_1385169,0.0,7.487503,0.0,0.0,0.0,0.0,2.9180200000000003,3.539962,0.0,0.0,0.0,3.480511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7747252747252747,1021320,0.02,1
chr1_3463934_3464260-chr1_1589786_1590886,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.8690729999999998,0.0,1.339545,90.0,0.0,0.0,15.651995,11.57876,0.0,0.0,2.447368,6.3367830000000005,0.0,0.0,12.833554,-0.31868131868131866,1873048,0.0,1
chr1_918449_918555-chr1_894967_896067,0.0,0.0,0.0,0.0,0.0,4.714708,0.0,0.0,0.0,9.972180999999999,0.0,0.0,43.0,6.600402000000001,0.0,12.61086,13.49156,3.239154,1.9719229999999999,6.948322999999999,0.0,9.529751,2.741156,0.0,-0.1208791208791209,22382,0.02,1
chr1_2082729_2083012-chr1_1103737_1104837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.310111000000001,0.0,0.0,0.0,1.7916310000000002,0.0,0.0,0.0,0.0,0.0,4.094208,0.0,11.153985,0.0,0.0,2.386882,0.0,0.32417582417582413,977892,0.0,1
chr1_1063914_1064111-chr1_1259971_1261071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2983290000000003,0.0,0.0,69.0,10.339668333333334,3.1760330000000003,16.11792,13.568992999999999,2.862447,4.635566000000002,6.217383,5.938974999999999,0.0,2.822954,0.0,-0.6098901098901099,195860,2.29,1
chr1_1014834_1015095-chr1_693616_694716,10.00079,0.0,8.211755,10.066728999999999,153.0,6.6896710000000015,5.508389,0.0,6.700595,3.156103,0.0,2.529923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08241758241758246,320118,0.0,1
chr1_3086923_3087330-chr1_3568084_3569184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.9131240000000025,0.0,0.0,0.0,2.530919,0.0,0.0,0.0,7.933571500000001,1.339545,0.0,0.2857142857142857,480754,1.1,1
chr1_1368471_1368786-chr1_1845266_1846366,0.0,0.0,9.060271,8.435031,99.0,7.764867500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.181755,0.0,0.0,0.0,0.0,0.0,0.0,3.2633240000000003,0.0,0.0,-0.03296703296703307,476480,0.02,1
chr1_2230678_2230895-chr1_1343476_1344576,0.0,13.419210999999999,7.955622,0.0,0.0,4.25232,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,9.310885,3.073366,21.978595000000002,18.191996,14.750407000000001,11.052294,11.689865,8.62158,0.0,2.122343,0.0,0.9395604395604396,886102,0.0,1
chr1_1173386_1173736-chr1_458656_459756,8.679890499999999,4.954655000000002,8.856010000000003,3.499074,26.0,4.569776999999998,2.0876349999999997,0.0,0.0,13.88376,0.0,2.0585310000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005494505494505475,713630,0.0,1
chr1_2478276_2478817-chr1_2143913_2145013,7.289279,0.0,7.8772509999999984,7.040214999999999,134.0,4.7882815,0.0,0.0,10.866775,2.110391,13.203869000000001,0.0,62.0,7.197181,0.0,18.930679,8.259962,0.0,8.300421,0.0,14.430267,0.0,0.0,22.85228,-0.08241758241758235,333263,0.0,1
chr1_2190530_2190674-chr1_2143913_2145013,0.0,13.419210999999999,0.0,0.0,0.0,5.733043,2.18966,2.424852,0.0,0.0,0.0,3.5427730000000004,62.0,7.197181,0.0,18.930679,8.259962,0.0,8.300421,0.0,14.430267,0.0,0.0,22.85228,0.10439560439560436,45517,0.0,1
chr1_2172142_2172385-chr1_2424597_2425697,3.2832589999999997,13.419210999999999,0.0,0.0,0.0,0.0,2.18966,2.424852,0.0,0.0,1.797538,3.5427730000000004,0.0,4.71465,2.9180200000000003,0.0,0.0,3.539962,9.250845,7.487503,0.0,0.0,3.480511,0.0,0.5274725274725275,252212,0.02,1
chr1_1005293_1005547-chr1_159446_160546,3.4488019999999997,0.0,8.432566,0.0,29.0,2.5350085,0.0,0.0,0.0,4.58371,0.0,2.529923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30219780219780223,844747,0.0,1
chr1_3077832_3078221-chr1_2159134_2160234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.5,14.866867000000001,2.18966,16.834481,14.740470000000002,2.424852,0.0,13.419210999999999,11.0934055,0.0,3.5427730000000004,1.797538,-0.24725274725274726,917598,0.46,1
chr1_1978731_1978937-chr1_1009587_1010687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3540509999999997,0.0,3.2633240000000003,0.0,0.0,27.0,7.431313999999999,12.528746,6.4764395,0.0,0.0,3.5716385,0.0,0.0,9.412495666666667,2.529923,0.0,0.510989010989011,968044,0.46,1
chr1_1714020_1714715-chr1_1108264_1109364,10.833736,14.197308999999999,8.158011,6.085439,37.0,7.631455,3.181755,0.0,0.0,0.0,0.0,4.124376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.386882,0.0,-0.005494505494505475,604656,0.02,1
chr1_2232428_2232896-chr1_1845266_1846366,0.0,13.419210999999999,0.0,0.0,0.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,3.181755,0.0,0.0,0.0,0.0,0.0,0.0,3.2633240000000003,0.0,0.0,-0.20879120879120872,386062,0.02,1
chr1_3077832_3078221-chr1_1102243_1103343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.877653,0.0,35.225674,20.219214,4.094208,0.0,11.153985,24.317369,0.0,2.386882,0.0,0.34065934065934067,1974489,0.48,1
chr1_1952050_1952360-chr1_567137_568237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,0.0,1.604878,101.0,0.0,22.52941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.152176,0.5769230769230769,1383813,0.0,1
chr1_3133891_3134283-chr1_3527959_3529059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.352364,0.0,0.0,30.0,10.502544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.550758,1.339545,0.0,0.04395604395604391,393676,0.0,1
chr1_5160051_5160190-chr1_3568084_3569184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.9131240000000025,0.0,0.0,0.0,2.530919,0.0,0.0,0.0,7.933571500000001,1.339545,0.0,-0.01098901098901095,1590867,0.02,1
chr1_1772108_1772256-chr1_523733_524833,0.0,14.197308999999999,0.0,0.0,0.0,8.011892,3.181755,0.0,9.544533,0.0,0.0,4.124376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1247275,0.0,1
chr1_3817648_3818071-chr1_3050173_3051273,18.673459,10.973222,10.804369,17.556447,116.0,0.0,0.0,3.0677369999999997,12.206425,1.9977619999999998,0.0,1.339545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63029,0.0,0.0,-0.005494505494505475,766375,0.02,1
chr1_1136667_1137146-chr1_1103385_1104485,4.9459089999999994,0.0,10.892559,0.0,35.5,0.0,0.0,0.0,0.0,4.290325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.094208,0.0,11.153985,0.0,0.0,2.386882,0.0,0.19780219780219777,32182,0.0,1
chr1_2082729_2083012-chr1_532778_533878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.310111000000001,0.0,0.0,0.0,1.7916310000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945054945054945,1548851,0.0,1
chr1_1063914_1064111-chr1_1242947_1244047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2983290000000003,0.0,0.0,85.33333333333333,9.46702,3.1760330000000003,13.425526000000001,10.458249,2.862447,10.764741,6.217383,8.473197666666666,0.0,2.822954,0.0,-0.22527472527472536,178836,0.46,1
chr1_3232812_3232866-chr1_1603714_1604814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.791771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1627998,2.53,1
chr1_1978731_1978937-chr1_3369990_3371090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3540509999999997,0.0,3.2633240000000003,0.0,0.0,54.0,10.817447,1.631625,11.167549000000001,8.505017,0.0,7.577934,0.0,7.695373,2.918364,1.339545,34.8157545,-0.29670329670329676,1391053,0.0,1
chr1_3421438_3421558-chr1_1589786_1590886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8690729999999998,0.0,1.339545,90.0,0.0,0.0,15.651995,11.57876,0.0,0.0,2.447368,6.3367830000000005,0.0,0.0,12.833554,-0.23076923076923084,1830552,0.0,1
chr1_1173386_1173736-chr1_159446_160546,8.679890499999999,4.954655000000002,8.856010000000003,3.499074,26.0,4.569776999999998,2.0876349999999997,0.0,0.0,13.88376,0.0,2.0585310000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005494505494505475,1012840,0.0,1
chr1_3237165_3237518-chr1_1333902_1335002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,81.0,19.850952333333336,5.2250260000000015,27.322596,32.054075,6.418504,6.373096,11.689865,11.954258,0.0,2.122343,6.7244850000000005,-0.4835164835164836,1902163,0.48,1
chr1_2505035_2505361-chr1_1108264_1109364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1551869999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.386882,0.0,0.05494505494505497,1395671,0.02,1
chr1_3620035_3620325-chr1_3369990_3371090,3.4880269999999998,0.0,6.207195,3.3897785000000002,74.0,9.228012,0.0,0.0,7.880358,0.0,16.576964,1.339545,54.0,10.817447,1.631625,11.167549000000001,8.505017,0.0,7.577934,0.0,7.695373,2.918364,1.339545,34.8157545,-0.26923076923076916,248945,0.0,1
chr1_3634737_3634863-chr1_2476904_2478004,0.0,0.0,7.372586,1.940881,33.0,14.058112,0.0,0.0,0.0,0.0,0.0,1.339545,76.0,7.8772509999999984,0.0,7.289279,7.040214999999999,0.0,4.295566666666667,0.0,0.0,2.110391,0.0,0.0,-0.098901098901099,1156733,0.0,1
chr1_3620035_3620325-chr1_1677331_1678431,3.4880269999999998,0.0,6.207195,3.3897785000000002,74.0,9.228012,0.0,0.0,7.880358,0.0,16.576964,1.339545,33.0,0.0,12.963076,12.97541,0.0,0.0,0.0,0.0,20.096799,0.0,0.0,0.0,-0.08791208791208782,1941604,0.0,1
chr1_2190530_2190674-chr1_2294967_2296067,0.0,13.419210999999999,0.0,0.0,0.0,5.733043,2.18966,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3748709999999997,0.0,0.0,0.44505494505494503,104293,0.48,1
chr1_1814762_1815124-chr1_1284630_1285730,0.0,14.197308999999999,0.0,0.0,0.0,0.0,3.181755,0.0,0.0,0.0,0.0,4.124376,45.0,10.272766,3.1760330000000003,14.655504999999998,13.173851,2.862447,0.0,6.217383,10.960366,0.0,0.0,18.578444,-0.11538461538461542,529032,0.0,1
chr1_1060905_1061095-chr1_1551075_1552175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2983290000000003,0.0,0.0,69.66666666666667,13.525282,10.089186,16.844845,14.406835999999998,0.0,11.607004,4.533853,10.760337,0.0,1.7319,1.7283580000000005,-0.6868131868131868,489980,0.48,1
chr1_2253622_2253773-chr1_1103385_1104485,0.0,0.0,9.885878,3.4878050000000003,57.0,12.851813,0.0,0.0,0.0,7.351928000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.094208,0.0,11.153985,0.0,0.0,2.386882,0.0,0.18131868131868134,1149137,0.46,1
chr1_3086923_3087330-chr1_2496849_2497949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.993826,0.0,0.0,0.6208791208791209,588974,0.0,1
chr1_2989176_2989511-chr1_1946869_1947969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1791789999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,1.604878,0.0,0.6098901098901099,1041207,0.0,1
chr1_1014834_1015095-chr1_133466_134566,10.00079,0.0,8.211755,10.066728999999999,153.0,6.6896710000000015,5.508389,0.0,6.700595,3.156103,0.0,2.529923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08241758241758246,880268,0.0,1
chr1_1368471_1368786-chr1_839214_840314,0.0,0.0,9.060271,8.435031,99.0,7.764867500000001,0.0,0.0,0.0,0.0,0.0,0.0,69.0,5.867652,0.0,4.1612919999999995,3.8103860000000003,0.0,0.0,0.0,0.0,8.875681,0.0,17.289789499999998,-0.2197802197802199,528157,0.0,1
chr1_3229711_3230157-chr1_1655666_1656766,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,98.0,0.0,17.138682,18.2602445,13.616732999999998,0.0,0.0,0.0,10.6394665,0.0,0.0,13.8833745,0.37362637362637363,1572945,0.48,1
chr1_1136075_1136463-chr1_1102243_1103343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.290325,0.0,0.0,0.0,18.877653,0.0,35.225674,20.219214,4.094208,0.0,11.153985,24.317369,0.0,2.386882,0.0,0.6703296703296704,32732,0.48,1
chr1_1295535_1296332-chr1_1845266_1846366,4.4129830000000005,0.0,4.999432,0.0,70.0,8.266182,5.978118,0.0,10.305083999999999,0.0,0.0,0.0,0.0,0.0,3.181755,0.0,0.0,0.0,0.0,0.0,0.0,3.2633240000000003,0.0,0.0,0.2582417582417582,548934,0.02,1
chr1_2230678_2230895-chr1_1677331_1678431,0.0,13.419210999999999,7.955622,0.0,0.0,4.25232,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,33.0,0.0,12.963076,12.97541,0.0,0.0,0.0,0.0,20.096799,0.0,0.0,0.0,0.2582417582417582,552247,0.0,1
chr1_2232428_2232896-chr1_460380_461480,0.0,13.419210999999999,0.0,0.0,0.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14835164835164838,1770948,0.0,1
chr1_2232428_2232896-chr1_2322267_2323367,0.0,13.419210999999999,0.0,0.0,0.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,100.5,10.861566,0.0,14.226496,16.491191,0.0,0.0,7.487503,11.326157,0.0,2.769763,0.0,0.3351648351648352,89371,0.48,1
chr1_1063914_1064111-chr1_564290_565390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2983290000000003,0.0,0.0,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5879120879120879,498524,0.0,1
chr1_3581269_3581645-chr1_1602429_1603529,0.0,0.0,6.5444845,0.0,23.0,8.573564,0.0,0.0,0.0,4.089533,0.0,1.339545,0.0,0.0,0.0,0.0,0.0,3.791771,0.0,0.0,0.0,0.0,0.0,0.0,0.6373626373626373,1977740,0.0,1
chr1_2172142_2172385-chr1_1253969_1255069,3.2832589999999997,13.419210999999999,0.0,0.0,0.0,0.0,2.18966,2.424852,0.0,0.0,1.797538,3.5427730000000004,0.0,4.756501999999999,3.1760330000000003,5.558957,0.0,2.862447,10.77678,6.217383,8.22453,0.0,2.822954,0.0,0.6813186813186813,917073,0.0,1
chr1_2246556_2246763-chr1_1509355_1510455,4.925407,0.0,0.0,5.6231279999999995,51.0,0.0,0.0,2.424852,0.0,3.3748709999999997,21.695586,0.0,61.0,12.443097999999999,9.990877000000001,42.317411,27.971740000000004,2.91488,0.0,8.406878,24.27879200000001,0.0,2.7982549999999997,21.478294,-0.1208791208791209,736101,1.85,1
chr1_1772108_1772256-chr1_1333902_1335002,0.0,14.197308999999999,0.0,0.0,0.0,8.011892,3.181755,0.0,9.544533,0.0,0.0,4.124376,81.0,19.850952333333336,5.2250260000000015,27.322596,32.054075,6.418504,6.373096,11.689865,11.954258,0.0,2.122343,6.7244850000000005,-0.2142857142857142,437106,0.02,1
chr1_2177615_2177829-chr1_609222_610322,0.0,13.419210999999999,9.987438000000001,0.0,48.0,8.436357000000001,2.18966,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,1567293,0.0,1
chr1_2772559_2772713-chr1_2283196_2284296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3748709999999997,1.954653,0.0,1.0,488263,0.48,1
chr1_1014834_1015095-chr1_137865_138965,10.00079,0.0,8.211755,10.066728999999999,153.0,6.6896710000000015,5.508389,0.0,6.700595,3.156103,0.0,2.529923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08241758241758246,875869,0.0,1
chr1_3237165_3237518-chr1_1259136_1260236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,126.0,10.67721175,3.1760330000000003,16.11792,13.568992999999999,2.862447,8.081820333333335,6.217383,5.938974999999999,0.0,2.822954,0.0,-0.5164835164835164,1976929,0.46,1
chr1_1173386_1173736-chr1_1850612_1851712,8.679890499999999,4.954655000000002,8.856010000000003,3.499074,26.0,4.569776999999998,2.0876349999999997,0.0,0.0,13.88376,0.0,2.0585310000000003,321.0,5.8997839999999995,0.0,4.458526999999999,8.902933,0.0,4.651484,0.0,0.0,3.2633240000000003,0.0,0.0,-0.4945054945054945,676876,0.46,1
