name_E,H3k27ac_E,H3k4me2_E,Ctcf_E,H4k20me1_E,DNaseI_E,H3k9ac_E,Smc3_E,H3k4me3_E,H3k36me3_E,H3k27me3_E,H3k79me2_E,H3k4me1_E
chr1_172715484_172715760,0.0,7.1625070000000015,0.0,1.223173,0.0527,0.0,1.92613,3.737056,0.0,1.754725,0.0,7.412876
chr1_172852442_172852809,0.0,10.829316,0.0,3.842867,0.0,0.0,4.95292,4.971036,0.0,1.754725,0.0,5.848447
chr1_172863432_172863838,0.0,6.701914,0.0,0.0,0.0,0.0,0.0,4.445325,0.0,1.754725,0.0,5.1852
chr1_17387354_17387523,0.0,3.2974620000000003,0.0,0.0,0.0,0.0,0.0,4.857092,0.0,1.57929,0.0,3.902074
chr1_174788416_174788807,0.0,7.113967,0.0,0.0,0.0,0.0,0.0,0.0,2.035703,0.0,2.06157,6.655597
chr1_17534687_17534794,0.0,4.3648940000000005,0.0,1.744107,0.1495,0.0,7.9852,0.0,0.0,1.57929,0.0,6.856694
chr1_175568488_175568642,0.0,10.888949,0.0,1.428129,0.0627,0.0,0.0,5.811574,0.0,1.687372,0.0,9.032526
chr1_177150553_177151051,0.0,5.4696690000000014,26.579524,1.250859,0.0958,0.0,21.18751,7.270131,0.0,1.447205,0.0,5.976792
chr1_178903778_178903964,0.0,6.13288,0.0,0.0,0.0273,0.0,0.0,1.603691,0.0,0.0,0.0,4.794803
chr1_179153644_179153909,0.0,4.263124,0.0,0.0,0.0,0.0,0.0,3.316421,0.0,0.0,1.914107,4.484789
chr1_180200315_180200683,0.0,15.983285,0.0,1.358755,0.12300000000000001,0.0,0.0,5.823519,0.0,2.840582,0.0,3.465628
chr1_1814762_1815124,0.0,7.7852964999999985,0.0,3.123218,0.0,7.245489,0.0,0.0,3.89313,0.0,10.260518,3.557315
chr1_182116340_182116866,0.0,11.450213,0.0,1.180379,0.0631,0.0,6.32873,2.690653,0.0,1.898853,0.0,4.254307
chr1_182643740_182644063,0.0,3.514882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.705933,0.0,0.0
chr1_184130086_184130836,0.0,6.295927,0.0,0.0,0.0,0.0,0.0,2.411119,0.0,1.7921029999999998,0.0,5.736441
chr1_184357629_184357933,0.0,10.427447,0.0,1.2225549999999998,0.0,0.0,0.0,4.104282,0.0,1.7921029999999998,0.0,0.0
chr1_184812869_184813180,0.0,16.409007,0.0,0.0,0.0512,0.0,0.0,3.38875,2.334168,0.0,0.0,6.228052
chr1_184922808_184923031,0.0,2.459062,0.0,0.0,0.0,0.0,0.0,3.365096,1.930206,0.0,3.482574,4.290483
chr1_184924828_184925180,0.0,2.459062,0.0,0.0,0.0,0.0,0.0,0.0,5.3496549999999985,0.0,0.0,0.0
chr1_185409237_185409536,0.0,5.961361,0.0,0.0,0.0,0.0,0.0,3.44495,0.0,0.0,0.0,8.719368
chr1_186587444_186588060,0.0,13.348437,0.0,0.0,0.1117,5.699379,0.0,11.127976,0.0,1.4507139999999998,0.0,5.409943
chr1_186709575_186709742,0.0,5.9365260000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.402087,0.0,3.799121
chr1_186947742_186948198,0.0,9.339319,0.0,0.0,0.0,0.0,0.0,2.334064,0.0,0.0,0.0,3.637136
chr1_192574180_192574494,0.0,4.430768499999999,0.0,0.0,0.0,0.0,0.0,3.6119565000000002,0.0,1.54656,0.0,5.238506
chr1_192608900_192609547,0.0,5.6284589999999985,0.0,0.0,0.0323,0.0,0.0,3.535244,0.0,2.010475,0.0,4.217929
chr1_19274997_19275345,0.0,19.485067,0.0,2.001976,0.0353,13.68538,0.0,9.868367,1.606416,1.57929,9.790249,7.818681
chr1_192776947_192777226,0.0,14.564309,4.963304,0.0,0.0,7.759786999999998,0.0,8.967614,0.0,1.581798,0.0,5.268166000000001
chr1_192921207_192921501,0.0,6.457999999999999,0.0,0.0,0.0291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192953303_192953614,0.0,5.816808,0.0,0.0,0.07,0.0,0.0,5.152296,3.093868,0.0,0.0,3.787994
chr1_193448401_193448721,0.0,5.784891,0.0,0.0,0.0699,0.0,8.316,6.705255499999999,0.0,1.838088,0.0,7.247999999999999
chr1_197747792_197747875,0.0,9.070714,0.0,0.0,0.0,0.0,0.0,5.881888,0.0,0.0,0.0,5.79108
chr1_19778785_19779174,0.0,7.206236,0.0,3.5739300000000003,0.0,0.0,0.0,0.0,3.94526,0.0,11.848109,3.949847
chr1_198124316_198124670,0.0,13.733432999999998,2.725934,0.0,0.0,21.968929,0.0,13.80093,0.0,0.0,5.377344,4.446797
chr1_19832322_19832519,0.0,12.085859,0.0,0.0,0.0404,3.56797,6.05357,8.323109,0.0,0.0,0.0,3.949847
chr1_198488746_198489088,0.0,7.817879,1.86258,0.0,0.0,0.0,0.0,5.902784,0.0,1.6739240000000002,0.0,5.983662000000002
chr1_198526099_198526320,0.0,10.213735,1.14575,0.0,0.0415,0.0,0.0,3.304978,0.0,0.0,0.0,6.257691
chr1_198887897_198888318,0.0,5.5558,0.0,0.0,0.0,0.0,0.0,0.0,1.936925,0.0,4.272675,2.74808
chr1_198889384_198889935,0.0,9.3424935,0.0,0.0,0.0,0.0,0.0,6.412991000000001,1.936925,0.0,4.272675,2.74808
chr1_200332454_200332650,0.0,6.381629,0.0,0.0,0.0294,0.0,0.0,2.983746,0.0,0.0,0.0,4.1406480000000006
chr1_200341273_200341515,0.0,6.049509,0.0,0.0,0.0,0.0,0.0,3.0605830000000003,0.0,0.0,0.0,3.324995
chr1_200865264_200865418,0.0,12.6491105,0.0,1.7126740000000005,0.0388,5.0204260000000005,0.0,0.0,0.0,0.0,1.991473,7.456152
chr1_200865457_200866265,0.0,10.730761,0.0,1.7126740000000005,0.0388,0.0,0.0,0.0,0.0,0.0,1.991473,7.456152
chr1_201139670_201140154,0.0,11.789087,10.296816,0.0,0.2588,13.397793,3.4395300000000004,5.900506,0.0,2.066567,0.0,6.366523
chr1_201472589_201472996,0.0,7.230817,0.0,1.920741,0.0,5.85928,0.0,7.1423440000000005,2.471914,0.0,7.1305960000000015,4.3033220000000005
chr1_20204786_20204981,0.0,4.490211,0.0,0.0,0.0,0.0,0.0,0.0,3.711939,1.564593,0.0,0.0
chr1_203598711_203598999,0.0,12.415225,0.0,1.895803,0.0287,0.0,0.0,5.438189,0.0,1.654612,0.0,6.056762
chr1_203599092_203599518,0.0,12.415225,0.0,1.895803,0.0,0.0,0.0,5.438189,0.0,1.654612,0.0,6.056762
chr1_204332438_204332553,0.0,19.471374,44.743734,2.05363,0.1475,6.077853,0.0,7.758819,0.0,1.714904,0.0,5.420073
chr1_204386444_204387188,0.0,5.205437,0.0,0.0,0.0,0.0,0.0,9.15475,3.3345480000000003,1.714904,17.804376,1.806369
chr1_204387566_204387645,0.0,5.205437,0.0,0.0,0.0803,0.0,0.0,6.2610965,3.3345480000000003,1.714904,0.0,1.806369
chr1_204961641_204962301,0.0,19.53932,0.0,2.039245,0.0295,0.0,0.0,0.0,0.0,1.935982,0.0,4.057666
chr1_205200211_205200330,0.0,9.222357,0.0,2.377112,0.0,1.964658,0.0,6.188322,0.0,1.935982,0.0,5.65342
chr1_205288770_205288915,0.0,10.657811,0.0,2.377112,0.0,0.0,0.0,4.2892730000000014,0.0,1.935982,0.0,3.5997410000000003
chr1_206910483_206910789,0.0,9.831156,4.036417,3.3889910000000003,0.0,0.0,0.0,4.788124,2.990439,0.0,8.634308,12.2287
chr1_206918122_206918360,0.0,9.831156,4.036417,3.3889910000000003,0.0259,0.0,0.0,4.788124,2.990439,0.0,8.634308,12.2287
chr1_208115711_208115874,0.0,9.535936,0.0,1.4727709999999998,0.0297,0.0,0.0,0.0,0.0,1.692938,0.0,0.0
chr1_208412497_208412696,0.0,2.704597,21.107615,1.4727709999999998,0.0632,0.0,3.76055,0.0,0.0,1.692938,0.0,0.0
chr1_208418631_208418859,0.0,6.48331,24.573931,1.4727709999999998,0.136,0.0,11.62561,4.39561,0.0,1.692938,0.0,6.070887
chr1_209827285_209827712,0.0,5.235165,0.0,1.361643,0.0,0.0,0.0,0.0,0.0,1.692938,0.0,4.0075675
chr1_209833148_209833823,0.0,6.493439,0.0,1.361643,0.0648,0.0,0.0,4.726559,0.0,1.692938,0.0,3.67394
chr1_209921200_209921357,0.0,12.951179,40.949969,1.361643,0.0761,0.0,8.46889,5.846861,0.0,1.692938,0.0,7.027772
chr1_211912030_211912428,0.0,6.851861,0.0,1.7171740000000002,0.0396,3.737203,0.0,0.0,3.3031660000000005,0.0,0.0,8.783478
chr1_211988342_211989080,0.0,5.0920440000000005,0.0,1.78479,0.0,0.0,0.0,3.616826,3.3031660000000005,0.0,5.115583,2.703876
chr1_212650622_212650921,0.0,18.069442,39.271258,1.237585,0.1976,0.0,11.86638,0.0,0.0,0.0,0.0,3.0557945
chr1_212840606_212841015,0.0,9.982523,0.0,0.0,0.0487,0.0,0.0,4.530468,0.0,0.0,0.0,6.194326
chr1_212844659_212845312,0.0,12.955439,0.0,0.0,0.038,3.776024,0.0,5.556532,0.0,0.0,0.0,6.194326
chr1_213090277_213090696,0.0,16.081312,0.0,0.0,0.0276,0.0,0.0,2.983922,0.0,0.0,0.0,5.812423
chr1_214162828_214163073,0.0,10.836487,0.0,1.221294,0.0,0.0,0.0,4.2315830000000005,0.0,1.514251,0.0,3.473822
chr1_2162325_2162996,0.0,13.033377,0.0,10.1977265,0.4747,8.393887,0.0,6.716353999999999,1.7469400000000002,0.0,9.973237,5.629706
chr1_21663991_21664182,0.0,9.869879,0.0,2.11324,0.0,0.0,0.0,5.57017,2.423706,0.0,2.941976,4.029851
chr1_216774004_216774285,0.0,12.286993,0.0,0.0,0.0438,11.185696,0.0,7.116351,0.0,1.524458,0.0,0.0
chr1_21724067_21724372,0.0,4.656567,0.0,0.0,0.0687,0.0,0.0,6.833837,0.0,0.0,0.0,3.909829
chr1_2177615_2177829,0.0,5.8347,0.0,2.679835,0.0268,5.142034,0.0,0.0,1.7469400000000002,0.0,4.607638,3.495874
chr1_218550674_218551089,0.0,6.357291,0.0,0.0,0.0345,0.0,0.0,6.774531,0.0,1.493321,0.0,7.038352499999999
chr1_2190530_2190674,0.0,5.549243,0.0,2.679835,0.0523,0.0,0.0,0.0,1.7469400000000002,0.0,3.929636,5.191635
chr1_219262446_219262621,0.0,9.566451,0.0,0.0,0.0281,0.0,0.0,4.749892,0.0,0.0,0.0,4.261347
chr1_221049992_221050390,0.0,11.568645,0.0,1.21468,0.0,0.0,0.0,4.733503,0.0,2.116002,0.0,4.502128
chr1_221050798_221050949,0.0,11.568645,0.0,1.21468,0.0,0.0,0.0,4.733503,0.0,2.116002,0.0,4.502128
chr1_221612801_221613016,0.0,4.391691000000002,0.0,0.0,0.036000000000000004,0.0,0.0,3.1830830000000003,0.0,0.0,0.0,4.141282
chr1_221614030_221614267,0.0,4.391691000000002,9.305508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.141282
chr1_222164724_222164904,0.0,4.253117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.168389
chr1_22235836_22236001,0.0,6.7104740000000005,0.0,0.0,0.1032,5.820018,0.0,0.0,0.0,0.0,0.0,5.481502
chr1_22260274_22260656,0.0,11.433865,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,1.799883,0.0,4.6991
chr1_222987149_222987502,0.0,12.24208,0.0,0.0,0.0,0.0,0.0,12.891603,0.0,1.7778169999999998,1.763759,0.0
chr1_224019430_224020596,0.0,11.494845000000002,0.0,2.010869,0.0,0.0,0.0,5.2016480000000005,0.0,1.699126,2.071336,2.008768
chr1_224023477_224023773,0.0,4.003408,0.0,2.010869,0.0,0.0,0.0,2.627884,0.0,1.699126,2.071336,2.008768
chr1_224032316_224032686,0.0,10.99029,0.0,0.0,0.027000000000000003,11.18979,0.0,7.465422,0.0,1.699126,2.071336,2.008768
chr1_224545542_224546006,0.0,16.512573,0.0,1.256267,0.1935,14.381218,0.0,11.6185985,0.0,0.0,9.916001,3.384832
chr1_226288544_226288864,0.0,17.857287,0.0,0.0,0.06215,12.547826,0.0,5.716944,0.0,0.0,0.0,7.417509499999999
chr1_226737265_226737393,0.0,7.034750999999999,4.7347410000000005,2.042721,0.0754,0.0,0.0,5.138353,0.0,2.14073,0.0,5.760219
chr1_226848307_226848509,0.0,8.962449000000003,0.0,2.746194,0.0,1.86544,0.0,3.855771,3.686745,0.0,8.420764,5.751132
chr1_226849753_226849884,0.0,8.962449000000003,0.0,2.746194,0.0,1.86544,0.0,3.855771,3.686745,0.0,8.420764,5.751132
chr1_226852222_226852636,0.0,8.962449000000003,0.0,2.746194,0.0,1.86544,0.0,3.855771,3.686745,0.0,8.420764,5.751132
chr1_227953974_227954299,0.0,2.936232,0.0,2.004828,0.0266,0.0,0.0,0.0,2.882314,0.0,3.656514,0.0
chr1_228633222_228633907,0.0,7.161375,0.0,0.0,0.0418,0.0,0.0,5.628762999999998,0.0,1.966989,0.0,7.4371115
chr1_228634060_228634141,0.0,7.161375,0.0,0.0,0.0,0.0,0.0,5.628762999999998,0.0,1.966989,0.0,0.0
chr1_228688608_228688902,0.0,10.989679,44.103414,2.032827,0.1533,0.0,21.94673,4.557313,0.0,0.0,0.0,7.302175
chr1_228783266_228783899,0.0,14.16441,0.0,0.0,0.0,0.0,0.0,4.7939620000000005,0.0,1.740854,0.0,3.988061
chr1_229335784_229335916,0.0,12.078852,0.0,0.0,0.0562,5.223767,0.0,5.3407290000000005,0.0,1.740854,0.0,6.465744
chr1_229365571_229365974,0.0,7.054431,0.0,1.6939419999999998,0.0,5.027407,0.0,3.174961,0.0,1.740854,0.0,5.3209300000000015
chr1_229366402_229366798,0.0,7.054431,0.0,1.6939419999999998,0.0317,5.027407,0.0,3.174961,0.0,1.740854,0.0,5.3209300000000015
chr1_229690998_229691240,0.0,10.713144,0.0,1.697857,0.0,0.0,0.0,8.166818,3.611235,0.0,8.986573,3.595613
chr1_230248068_230248475,0.0,12.013943,2.437093,2.231761,0.0,0.0,0.0,5.488787,2.461331,1.524056,4.534454,11.860869
chr1_230631666_230631872,0.0,10.452853,0.0,0.0,0.0689,0.0,0.0,2.646694,0.0,1.56254,0.0,3.495949
chr1_233763307_233763375,0.0,4.929232,0.0,0.0,0.0,0.0,0.0,3.008518,2.119847,0.0,2.769407,2.720253
chr1_234659231_234659760,0.0,16.032619,0.0,0.0,0.0354,0.0,0.0,5.179583999999998,0.0,1.564107,0.0,6.4843
chr1_234792654_234793437,0.0,5.895318,0.0,0.0,0.0382,0.0,0.0,2.312019,0.0,0.0,0.0,8.079376
chr1_234910767_234910877,0.0,5.102728,0.0,0.0,0.0,2.935534,0.0,0.0,1.965959,0.0,0.0,7.3505850000000015
chr1_234911340_234911676,0.0,5.102728,0.0,8.771668,0.0,2.935534,0.0,0.0,1.965959,9.904764,0.0,7.3505850000000015
chr1_234914073_234914641,0.0,5.102728,4.595285,8.771668,0.0,9.8570395,0.0,3.4857370000000003,1.965959,9.904764,0.0,7.3505850000000015
chr1_235012060_235012373,0.0,4.054956,0.0,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235133014_235133422,0.0,5.011158999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235134086_235134438,0.0,5.011158999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235805098_235806119,0.0,16.374368333333337,0.0,1.664376,0.0728,0.0,0.0,6.493005,0.0,1.761224,0.0,5.34135
chr1_236026992_236027471,0.0,14.039651,0.0,0.0,0.0,0.0,0.0,10.860771000000002,0.0,0.0,3.823848,3.429442
chr1_236431064_236431243,0.0,5.232575,0.0,0.0,0.0,0.0,0.0,4.142348,3.364524,0.0,7.164719,3.612184
chr1_236559628_236560010,0.0,10.638331,0.0,0.0,0.0,0.0,0.0,6.315999,0.0,1.900028,0.0,3.036604
chr1_243428005_243428394,0.0,6.281885,0.0,0.0,0.0,0.0,0.0,3.128477,2.2958220000000003,0.0,6.557291,6.5863935
chr1_243431437_243431793,0.0,5.622914,0.0,0.0,0.0,0.0,0.0,2.6431310000000003,2.2958220000000003,0.0,6.557291,3.79369
chr1_243894639_243895081,0.0,3.813546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7793269999999985
chr1_244505125_244505457,0.0,5.775961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.634678,0.0,7.700867
chr1_244763140_244763529,0.0,6.418714,0.0,2.028919,0.0714,0.0,0.0,2.976389,0.0,1.982549,0.0,7.031974999999999
chr1_244894306_244894456,0.0,11.316632,0.0,1.900741,0.0,3.697743,0.0,4.106893,0.0,1.897916,0.0,8.134039999999999
chr1_24691833_24692082,0.0,10.316458,0.0,2.146919,0.1131,0.0,6.05357,5.270343,0.0,2.202379,0.0,5.552872
chr1_247511365_247511433,0.0,5.770152,0.0,1.23298,0.0305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247523464_247523760,0.0,6.547482,0.0,1.23298,0.0,0.0,0.0,2.526473,0.0,0.0,0.0,4.0808860000000005
chr1_247524183_247524555,0.0,6.547482,0.0,1.23298,0.0,0.0,0.0,2.526473,0.0,0.0,0.0,4.0808860000000005
chr1_247553531_247554143,0.0,6.470814,31.807228,1.23298,0.15,0.0,4.77406,6.350554,0.0,1.826581,0.0,8.774111000000001
chr1_247598454_247598709,0.0,6.283796,0.0,1.23298,0.0,0.0,0.0,0.0,0.0,1.826581,0.0,5.872643
chr1_25051079_25051208,0.0,5.528071,0.0,0.0,0.0447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_25198155_25198203,0.0,7.764977,0.0,1.744262,0.0,4.187888,0.0,0.0,0.0,1.813211,0.0,9.085728
chr1_25969249_25969578,0.0,15.702507999999998,0.0,2.286649,0.0786,0.0,0.0,4.6719019999999984,0.0,2.428819,0.0,8.352478
chr1_26101389_26101767,0.0,3.894853,0.0,2.286649,0.0589,0.0,0.0,0.0,0.0,2.428819,0.0,3.568106
chr1_26249033_26249281,0.0,16.360986999999998,0.0,1.648578,0.0254,5.886908999999998,0.0,4.509025,0.0,2.214153,0.0,3.995572
chr1_27321452_27321840,0.0,10.107423,0.0,1.771582,0.0311,2.075868,0.0,0.0,0.0,1.819324,0.0,0.0
chr1_27691785_27692261,0.0,11.289881,0.0,1.876857,0.2976,2.0838,0.0,4.737744,0.0,0.0,0.0,5.59056
chr1_27854575_27854919,0.0,16.390452,0.0,1.7240490000000002,0.0911,6.224433,0.0,6.6936339999999985,0.0,0.0,0.0,8.96378
chr1_28439074_28439949,0.0,9.863819,14.541374,0.0,0.0337,0.0,4.0724,6.1196205,0.0,0.0,0.0,5.744584
chr1_29101544_29101853,0.0,12.810904,2.468611,2.781107,0.1057,0.0,0.0,6.809199,3.620285,0.0,10.642191,5.211271
chr1_29451057_29451462,0.0,8.07196,0.0,2.291377,0.1038,0.0,0.0,6.8746839999999985,0.0,3.951548,0.0,0.0
chr1_29504261_29504387,0.0,10.92309,0.0,2.645591,0.0,0.0,0.0,12.794604,3.5223730000000004,0.0,10.613982,1.854457
chr1_29563709_29564430,0.0,10.642161,2.059291,1.859024,0.2154,0.0,0.0,5.226744999999998,0.0,2.066497,0.0,7.035444
chr1_32108020_32108204,0.0,14.810475,1.865314,2.153334,0.0,26.74733,0.0,10.093562,2.869121,0.0,12.34516,3.773463
chr1_32180603_32180986,0.0,17.9860285,0.0,2.153334,0.1078,0.0,0.0,2.804575,0.0,1.962656,0.0,6.0112115
chr1_32314121_32314597,0.0,10.37306,0.0,0.0,0.0395,0.0,0.0,7.188841,0.0,0.0,0.0,10.203809
chr1_32966228_32966602,0.0,16.814621000000002,0.0,0.0,0.1225,7.3941690000000015,0.0,6.037617,0.0,1.771373,0.0,0.0
chr1_33182280_33182513,0.0,8.122996,0.0,0.0,0.1793,0.0,0.0,3.17248,0.0,1.5386,0.0,3.742360000000001
chr1_33220297_33220575,0.0,9.899059,0.0,1.860783,0.251,0.0,0.0,7.025710000000001,0.0,4.268457,0.0,0.0
chr1_33438571_33438703,0.0,12.527363,0.0,0.0,0.0275,5.407543,0.0,4.281443,0.0,3.685292,0.0,3.329492
chr1_33645848_33646140,0.0,13.35657,0.0,1.78117,0.3639,0.0,0.0,6.063545,1.894257,1.598459,0.0,6.122018
chr1_33804359_33804743,0.0,9.22915,0.0,2.048217,0.0,5.872521,0.0,0.0,3.088448,1.598459,6.4908839999999985,3.645176
chr1_34368889_34369151,0.0,4.156812,0.0,1.663898,0.0377,0.0,0.0,2.436554,0.0,1.598459,0.0,4.306673
chr1_36173458_36173573,0.0,9.464772,0.0,1.299757,0.0784,0.0,0.0,3.1922029999999997,2.851034,1.688077,0.0,1.858994
chr1_3634737_3634863,0.0,5.1532824999999995,0.0,1.446044,0.1101,0.0,0.0,0.0,2.537957,0.0,0.0,0.0
chr1_36940419_36940497,0.0,5.6367980000000015,0.0,1.591608,0.0316,0.0,0.0,0.0,0.0,1.789524,0.0,5.060569
chr1_38317043_38317898,0.0,8.397003999999999,0.0,1.689053,0.0,0.0,0.0,7.731327,3.466781,0.0,5.476499,2.4019310000000003
chr1_39547903_39548129,0.0,1.867486,0.0,4.016205,0.0,0.0,0.0,0.0,0.0,4.190668,0.0,0.0
chr1_39552835_39552967,0.0,1.867486,0.0,0.0,0.0463,0.0,0.0,3.18393,0.0,0.0,0.0,5.342921
chr1_40561233_40561752,0.0,12.193587,0.0,0.0,0.0,9.880421,0.0,8.893835000000003,4.5124309999999985,0.0,7.4031259999999985,4.500787
chr1_41831444_41831806,0.0,13.186520000000002,0.0,1.491085,0.1006,5.258213,0.0,3.158261,0.0,2.143033,0.0,3.5577730000000005
chr1_41961925_41962146,0.0,13.046844,0.0,1.491085,0.0528,2.074373,0.0,5.2567260000000005,0.0,2.401134,0.0,4.013369
chr1_41981831_41982007,0.0,15.606593,39.596209,1.491085,0.2774,9.401639,6.879060000000001,7.021578999999999,1.647301,0.0,0.0,4.740846
chr1_42230379_42230587,0.0,6.100908,1.826204,1.491085,0.0,0.0,0.0,7.606711,0.0,0.0,0.0,6.7504905
chr1_42230841_42231100,0.0,6.100908,2.451808,1.491085,0.0522,0.0,0.0,4.867265,0.0,0.0,0.0,6.7504905
chr1_42934748_42935131,0.0,4.371703,0.0,0.0,0.0,0.0,0.0,4.4616465,0.0,0.0,0.0,5.607773
chr1_43524188_43524462,0.0,10.436796,0.0,0.0,0.0255,0.0,0.0,0.0,0.0,1.766153,0.0,5.810478
chr1_44015731_44016125,0.0,14.808208,0.0,1.435403,0.0642,0.0,0.0,3.288657,0.0,1.517463,0.0,0.0
chr1_44240162_44240471,0.0,3.085489,0.0,1.435403,0.0,0.0,0.0,0.0,2.268218,0.0,3.21841,4.3532935
chr1_45670767_45670868,0.0,11.447758,0.0,0.0,0.0,0.0,0.0,5.785867,0.0,1.737453,0.0,0.0
chr1_46575103_46575175,0.0,4.902891,0.0,0.0,0.0,2.079136,0.0,0.0,2.656337,0.0,5.589502,2.994298
chr1_46632893_46633236,0.0,25.382418,0.0,0.0,0.0662,13.454545,0.0,5.874692,0.0,0.0,0.0,7.272788999999999
chr1_46999025_46999241,0.0,12.797297,0.0,1.968761,0.1581,0.0,0.0,2.444326,0.0,2.353603,0.0,0.0
chr1_47910443_47910471,0.0,5.8433705,0.0,1.997072,0.0378,0.0,0.0,3.137016,0.0,1.763831,0.0,0.0
chr1_53856073_53856161,0.0,5.5785860000000005,0.0,0.0,0.0365,0.0,0.0,0.0,0.0,2.087113,0.0,7.3968669999999985
chr1_53875866_53875973,0.0,7.110784,0.0,1.697832,0.0563,2.134218,0.0,0.0,0.0,1.765766,0.0,5.7866800000000005
chr1_54941159_54941412,0.0,7.901706,0.0,0.0,0.0416,0.0,0.0,2.700107,0.0,3.52526,0.0,5.5039989999999985
chr1_57042744_57043185,0.0,12.071884,10.002995,1.31438,0.0382,0.0,3.17687,4.777975,0.0,1.871974,0.0,2.074167
chr1_57043287_57044160,0.0,12.071884,10.002995,3.5951035,0.0568,3.777997,3.17687,4.777975,0.0,1.871974,0.0,2.074167
chr1_59221049_59221462,0.0,6.496594,0.0,1.180138,0.0335,0.0,0.0,3.280779,0.0,1.456045,0.0,6.113665
chr1_59758328_59758666,0.0,5.497329,0.0,0.0,0.027999999999999997,0.0,3.02678,0.0,1.172343,0.0,0.0,4.7827449999999985
chr1_60036299_60036428,0.0,11.168802,0.0,0.0,0.0,0.0,0.0,4.846345,0.0,0.0,0.0,4.647247
chr1_61543611_61543877,0.0,15.726535,0.0,0.0,0.2026,0.0,0.0,7.042474,0.0,1.6567029999999998,0.0,0.0
chr1_61549054_61549253,0.0,5.723879,0.0,0.0,0.0,0.0,0.0,2.617603,0.0,1.6567029999999998,0.0,0.0
chr1_63151036_63151115,0.0,7.910805,0.0,0.0,0.0,0.0,0.0,7.078394500000001,0.0,0.0,5.834407499999998,5.488967
chr1_6321567_6321961,0.0,12.303007,0.0,2.06452,0.222,0.0,0.0,0.0,0.0,0.0,0.0,7.769830000000002
chr1_65383044_65383557,0.0,17.637262,0.0,2.86173,0.0348,0.0,0.0,7.266914999999999,3.063829,1.57257,6.363912,6.343449
chr1_65387772_65388547,0.0,3.963773,0.0,2.86173,0.0,0.0,0.0,0.0,3.063829,1.57257,6.363912,3.655761
chr1_65398951_65399446,0.0,7.577472999999999,0.0,2.86173,0.0272,4.015343,0.0,6.104209,3.063829,1.57257,6.363912,6.488693
chr1_65534990_65535126,0.0,14.539897,0.0,0.0,0.0,0.0,0.0,9.50869,0.0,1.57257,0.0,0.0
chr1_65731337_65731853,0.0,7.896992999999998,0.0,0.0,0.0559,9.840035,0.0,7.1055220000000014,0.0,1.534349,0.0,3.3951480000000003
chr1_66712370_66712790,0.0,13.294982999999998,0.0,0.0,0.0,0.0,0.0,5.868399,0.0,1.786295,0.0,4.927505
chr1_67223993_67224234,0.0,16.378104999999998,0.0,0.0,0.0567,0.0,0.0,2.444078,0.0,2.3759200000000003,0.0,6.29098
chr1_68189225_68189635,0.0,3.031195,0.0,1.223168,0.0,0.0,0.0,3.288387,0.0,1.410313,0.0,4.204083
chr1_72749220_72749791,0.0,7.837186999999999,0.0,2.010367,0.0,0.0,0.0,4.310789,0.0,2.037494,0.0,4.130705
chr1_72750417_72750888,0.0,7.837186999999999,0.0,2.010367,0.0,0.0,0.0,4.310789,0.0,2.037494,0.0,4.130705
chr1_7531062_7531540,0.0,6.344922,0.0,1.718749,0.0829,0.0,0.0,0.0,0.0,1.7492150000000002,0.0,6.230765
chr1_7538871_7539273,0.0,6.575182000000001,0.0,1.718749,0.0884,0.0,0.0,0.0,0.0,0.0,0.0,3.717218
chr1_76080205_76080672,0.0,7.135623,13.18756,0.0,0.0587,0.0,0.0,3.44385,0.0,2.367468,0.0,2.542508
chr1_76080988_76081082,0.0,7.135623,0.0,0.0,0.0,0.0,0.0,3.44385,0.0,2.367468,0.0,2.542508
chr1_7609389_7609632,0.0,6.151267,0.0,0.0,0.0446,0.0,0.0,0.0,0.0,0.0,0.0,7.5083449999999985
chr1_7843556_7843653,0.0,8.303118,0.0,0.0,0.2635,9.106616,0.0,5.234675,2.851255,0.0,0.0,3.519537
chr1_85737728_85738105,0.0,8.904017,0.0,1.206933,0.0,0.0,0.0,9.665815,2.952941,0.0,16.61214,2.778889
chr1_85744584_85744829,0.0,11.337815,0.0,1.206933,0.0423,8.755725,0.0,9.665815,2.952941,0.0,4.790067,6.768836
chr1_87240012_87240427,0.0,18.425368,0.0,0.0,0.075,0.0,0.0,4.795609,0.0,1.6302,0.0,4.020696
