name_E,H3k9ac_E,DNaseI_E,H3k4me3_E,H3k27ac_E,H3k36me3_E,Ctcf_E,H3k79me2_E,H4k20me1_E,H3k4me1_E,H3k27me3_E,H3k4me2_E
chr1_230645276_230645765,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.675945,8.955452000000003,2.346621,4.062851
chr1_231347338_231347496,0.0,104.0,8.680003999999998,0.0,0.0,42.383947,0.0,0.0,4.238914,3.165594,17.629161
chr1_231913853_231914038,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.986617,0.0
chr1_231944869_231945038,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917692,0.0,0.0
chr1_232454898_232455086,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.225366,9.083388,2.178811,7.814269
chr1_233763307_233763375,0.0,30.0,0.0,0.0,2.061248,0.0,3.559068,1.244976,2.942349,0.0,0.0
chr1_234686100_234686288,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.037142,0.0,0.0
chr1_234709673_234709936,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.855564,0.0,0.0
chr1_234757412_234757805,0.0,16.0,0.0,30.474282,0.0,0.0,0.0,0.0,8.41611,0.0,4.449485
chr1_234812067_234812214,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.886092
chr1_234881537_234881788,0.0,32.0,0.0,5.990347,0.0,0.0,0.0,0.0,9.95544,0.0,5.644952
chr1_234891292_234891478,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234977482_234978011,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235068890_235069050,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.091399,0.0,6.456325
chr1_235069269_235069652,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.091399,0.0,6.456325
chr1_235070340_235070651,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.896871,0.0,0.0
chr1_235091427_235091813,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235460869_235461278,0.0,13.0,0.0,0.0,0.0,0.0,7.518236,1.933463,8.477828,0.0,6.655373
chr1_235805098_235806119,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,4.267138,2.769238,7.088294
chr1_236109486_236110063,0.0,17.0,0.0,0.0,0.0,8.967629500000003,0.0,0.0,6.525697,0.0,0.0
chr1_236230188_236230739,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236319808_236320415,0.0,14.0,0.0,0.0,0.0,0.0,2.461326,0.0,0.0,0.0,0.0
chr1_237206585_237207004,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.211205,3.041757,7.321503499999999,0.0
chr1_23721090_23721462,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504684,0.0,0.0
chr1_23849183_23849405,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_238811242_238811567,0.0,35.0,0.0,8.027547,0.0,0.0,0.0,0.0,4.007377,0.0,11.62354
chr1_239524689_239525075,0.0,21.0,5.179673,0.0,0.0,0.0,0.0,0.0,8.305919,0.0,6.90125
chr1_2406489_2406881,0.0,77.0,0.0,0.0,2.642078,0.0,5.308518,2.768666,3.015828,0.0,0.0
chr1_241638824_241639283,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,7.153167999999999,0.0,0.0
chr1_24229023_24229388,0.0,32.0,6.9424660000000005,0.0,0.0,0.0,0.0,0.0,8.215987,6.38657,11.29846
chr1_243431437_243431793,0.0,18.0,0.0,5.506049,2.333761,0.0,5.065732,0.0,4.833807,0.0,6.764929
chr1_24349340_24349488,0.0,81.0,0.0,10.767539,0.0,0.0,0.0,0.0,7.179444,0.0,10.103884
chr1_243585242_243585384,0.0,23.0,0.0,0.0,2.333761,0.0,0.0,1.182049,0.0,0.0,0.0
chr1_243644284_243644683,0.0,11.0,0.0,0.0,2.333761,0.0,0.0,1.182049,0.0,0.0,0.0
chr1_244373439_244373613,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_244466323_244466598,0.0,66.0,0.0,4.826892,0.0,0.0,0.0,0.0,4.744448,0.0,7.554083
chr1_244482749_244483387,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39738,0.0,0.0
chr1_244512430_244512879,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,4.146764,0.0,0.0
chr1_244525463_244525578,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_244945778_244946027,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_245082176_245082355,0.0,36.0,14.665585,0.0,0.0,0.0,0.0,0.0,3.939783,2.236866,13.347370000000002
chr1_24516156_24516343,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6742669999999995,0.0,0.0
chr1_246038342_246038749,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.147722,0.0,0.0,10.265805
chr1_246732690_246733040,0.0,16.0,0.0,0.0,2.4134889999999998,0.0,5.189424,0.0,0.0,0.0,0.0
chr1_246760708_246760962,0.0,28.0,0.0,1.865812,1.642435,0.0,0.0,0.0,0.0,0.0,0.0
chr1_246772310_246772610,0.0,87.0,0.0,11.284602,0.0,6.568,0.0,0.0,8.648463000000001,0.0,2.066493
chr1_246862505_246862699,0.0,141.0,0.0,0.0,0.0,24.21843,0.0,0.0,0.0,0.0,8.852698
chr1_246957671_246957948,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_24736156_24736250,0.0,64.0,0.0,18.379167,2.609745,0.0,3.269585,0.0,6.861739999999998,0.0,8.702438
chr1_247553531_247554143,0.0,72.0,0.0,0.0,0.0,29.1647865,0.0,0.0,0.0,0.0,10.265805
chr1_247570274_247570994,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247714961_247715210,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_2478276_2478817,0.0,218.0,11.49524,0.0,0.0,0.0,0.0,0.0,5.743967,0.0,8.943832
chr1_24808566_24808646,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_25051079_25051208,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.974742,0.0,0.0
chr1_25095502_25095845,0.0,11.0,0.0,7.439594,2.226988,0.0,8.196538,1.859208,3.4127715,0.0,5.05714
chr1_2509702_2510198,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,1.676668,0.0,11.346416
chr1_25198155_25198203,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_25344029_25344296,0.0,18.5,0.0,0.0,0.0,0.0,0.0,1.582382,0.0,0.0,0.0
chr1_25345809_25346202,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.582382,0.0,0.0,0.0
chr1_25357149_25357829,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,7.294205000000002,2.026037,0.0
chr1_25942744_25943208,0.0,105.0,7.4969839999999985,0.0,0.0,0.0,0.0,1.2412,0.0,2.493955,8.632249
chr1_25969249_25969578,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.2412,0.0,2.493955,0.0
chr1_26022319_26022793,0.0,54.0,0.0,0.0,0.0,0.0,0.0,1.2412,7.4018229999999985,2.493955,4.570641
chr1_26101389_26101767,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.2412,0.0,2.213075,0.0
chr1_26613887_26614371,0.0,15.0,0.0,0.0,3.029988,0.0,0.0,1.916214,0.0,0.0,0.0
chr1_26616270_26616483,0.0,38.0,0.0,0.0,3.029988,0.0,0.0,0.0,0.0,0.0,0.0
chr1_26683687_26684084,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,5.328708,0.0,0.0
chr1_27160002_27160387,0.0,17.0,0.0,0.0,2.766665,0.0,0.0,1.687759,0.0,0.0,0.0
chr1_27353661_27353962,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,8.250822,0.0,8.956391
chr1_27400779_27401092,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_27462835_27462988,0.0,32.0,0.0,0.0,2.7243880000000003,0.0,10.202038,2.777187,9.137254,0.0,0.0
chr1_27625914_27626081,0.0,159.0,0.0,12.819568,1.904181,0.0,0.0,0.0,13.731491,0.0,11.121825
chr1_27762936_27763307,0.0,27.0,0.0,7.167790000000001,3.0230740000000003,0.0,8.681639,1.975798,6.664389,0.0,6.177487
chr1_27982664_27982914,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,5.931895,0.0,0.0
chr1_28190756_28191157,0.0,21.0,0.0,18.17593,0.0,0.0,0.0,0.0,9.303964,0.0,0.0
chr1_28201800_28202156,0.0,150.0,0.0,3.45163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28431716_28431884,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28437098_28437429,0.0,16.0,0.0,3.54379,0.0,0.0,0.0,0.0,6.510668,0.0,0.0
chr1_28437697_28438098,0.0,15.0,0.0,3.54379,0.0,0.0,0.0,0.0,6.510668,0.0,0.0
chr1_28449970_28450467,0.0,59.0,0.0,10.699604,0.0,0.0,0.0,0.0,9.674698,0.0,7.727351
chr1_28495580_28496044,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28500052_28500411,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28640564_28640739,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,8.672400999999999,0.0,7.17013
chr1_29101544_29101853,0.0,127.0,9.381809,0.0,3.212262,0.0,12.104734,2.883239,5.828507,0.0,6.794053999999999
chr1_29451057_29451462,0.0,125.0,15.230861,0.0,0.0,15.562413,0.0,0.0,0.0,0.0,12.851127
chr1_2989176_2989511,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.080329,0.0
chr1_3077832_3078221,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_3086923_3087330,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_31216468_31217229,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3433745,0.0,0.0
chr1_31241795_31242280,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_31251287_31251533,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5313675,0.0,0.0
chr1_3133891_3134283,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_3136013_3136207,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_31976608_31977048,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.570861,4.221934,0.0
chr1_3229711_3230157,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,6.451877,0.0,0.0
chr1_32314121_32314597,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_3237165_3237518,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_32715599_32716062,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,7.287042,0.0,7.741427000000002
chr1_32805161_32805466,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1338789999999985,0.0,5.3376280000000005
chr1_33182280_33182513,0.0,214.0,0.0,4.129163,0.0,0.0,0.0,0.0,8.828892999999997,0.0,10.642039
chr1_33203093_33203146,0.0,19.0,0.0,0.0,3.310497,0.0,0.0,0.0,0.0,0.0,0.0
chr1_33405191_33405597,0.0,41.0,0.0,8.229125,4.2740589999999985,0.0,0.0,1.841043,6.52232,0.0,4.582949
chr1_33463131_33463490,0.0,22.0,0.0,8.285783,3.704087,0.0,0.0,0.0,6.3525540000000005,0.0,0.0
chr1_33829513_33829825,0.0,38.0,0.0,0.0,3.650355,0.0,0.0,1.300441,6.283155000000002,0.0,0.0
chr1_34368889_34369151,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_3459907_3460197,0.0,142.0,8.345127,0.0,0.0,0.0,0.0,1.280127,8.934811999999997,2.484446,8.801552000000003
chr1_3463934_3464260,0.0,108.0,0.0,0.0,0.0,0.0,0.0,1.280127,10.143634,2.484446,8.399295
chr1_3581269_3581645,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.280127,6.95482,0.0,7.374991
chr1_36173458_36173573,0.0,59.0,8.141254,0.0,0.0,0.0,0.0,0.0,3.859556,2.292476,11.039073
chr1_37169397_37169618,0.0,91.0,0.0,0.0,0.0,33.007376,0.0,1.528145,0.0,2.098698,0.0
chr1_37784198_37784531,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.87777,0.0,2.525121,0.0
chr1_40283075_40283206,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.268513,0.0,0.0
chr1_40426190_40426638,0.0,64.5,3.078121,3.8844015,6.343411,0.0,5.338401,1.608532,7.766959,0.0,11.143338
chr1_41831444_41831806,0.0,26.5,0.0,0.0,0.0,0.0,0.0,1.6876790000000002,0.0,2.916066,0.0
chr1_41952015_41952273,0.0,23.0,0.0,0.0,0.0,2.642055,0.0,0.0,11.511953,0.0,6.918838
chr1_41981831_41982007,0.0,428.0,0.0,0.0,0.0,48.117887,0.0,1.621403,12.338895,0.0,16.506618
chr1_42204580_42205516,0.0,36.5,0.0,0.0,0.0,0.0,0.0,1.627133,9.5041075,0.0,6.933752
chr1_42248889_42249252,0.0,114.0,7.031414999999999,8.329111,0.0,0.0,0.0,0.0,7.075392,0.0,10.860417
chr1_42268599_42269123,0.0,33.0,0.0,6.145033,1.210699,0.0,1.425351,0.0,8.424966,0.0,6.060136
chr1_43250353_43250859,0.0,23.0,4.4077199999999985,0.0,2.957921,0.0,0.0,0.0,8.803899000000003,0.0,10.05705
chr1_43471435_43471828,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_43473183_43473398,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,4.723157,0.0,9.488933
chr1_43524188_43524462,0.0,58.0,0.0,3.206594,0.0,0.0,0.0,0.0,5.062589,0.0,10.919083
chr1_43760174_43760222,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,7.439267999999999,0.0,7.7372809999999985
chr1_43988888_43989038,0.0,181.0,0.0,3.608899,0.0,0.0,0.0,0.0,5.239941,0.0,7.411142999999999
chr1_44951424_44951733,0.0,56.0,0.0,3.5579080000000003,0.0,0.0,0.0,1.365742,3.792103,3.185001,0.0
chr1_45057924_45058133,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.148287,0.0,2.157304,0.0
chr1_45083225_45083530,0.0,117.0,11.242015,0.0,0.0,0.0,0.0,1.148287,9.314601,2.157304,20.877094
chr1_45085192_45085548,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.148287,0.0,2.157304,0.0
chr1_45195062_45195154,0.0,125.0,0.0,0.0,0.0,35.98217800000001,0.0,1.148287,0.0,0.0,3.012931
chr1_45738634_45738975,0.0,66.0,0.0,11.532615,0.0,0.0,0.0,0.0,5.990532,0.0,0.0
chr1_46010722_46010902,0.0,15.0,0.0,2.370365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_46632893_46633236,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75503,8.294884
chr1_46637172_46637331,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.236556,1.75503,9.930007000000002
chr1_46986321_46986408,0.0,95.0,0.0,0.0,0.0,0.0,0.0,1.6556799999999998,9.436711,0.0,9.828962
chr1_46999025_46999241,0.0,54.0,10.318309,0.0,0.0,0.0,0.0,1.6556799999999998,8.162374,2.521041,15.680391
chr1_47910443_47910471,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.32067,0.0,5.670045999999998,11.087069
chr1_49032892_49033158,0.0,27.0,0.0,1.61698,0.0,0.0,0.0,1.242673,4.949606,0.0,0.0
chr1_49038282_49038602,0.0,69.0,0.0,0.0,0.0,32.086773,0.0,1.242673,0.0,0.0,0.0
chr1_49812572_49812854,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_52110368_52110491,0.0,13.0,0.0,0.0,0.0,0.0,3.535464,1.265258,8.126676,0.0,4.180644999999998
chr1_53588397_53588520,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.544409,0.0,2.522579,0.0
chr1_53589395_53589613,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.544409,0.0,2.522579,0.0
chr1_53856073_53856161,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.950526,0.0
chr1_54695028_54695502,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.648562,6.547742,0.0,7.628717
chr1_54715450_54715803,0.0,57.0,0.0,0.0,2.244934,0.0,0.0,1.616084,8.43099,0.0,0.0
chr1_54744858_54745090,0.0,34.0,0.0,0.0,3.750377,0.0,0.0,1.616084,0.0,0.0,0.0
chr1_54778588_54778715,0.0,43.0,0.0,3.600432,0.0,0.0,3.453854,0.0,9.967823,0.0,7.456216
chr1_54868582_54868776,0.0,16.0,14.984474,0.0,2.8269580000000003,0.0,3.95856,1.6932040000000002,6.07262,0.0,15.384552
chr1_54941159_54941412,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.919285,0.0
chr1_55340144_55340359,0.0,16.0,0.0,0.0,5.462686,0.0,9.560661,2.945568,4.310521,0.0,0.0
chr1_55400798_55400903,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.104036,0.0,6.710922999999998
chr1_55411305_55411465,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6.800692999999999,0.0,9.083648
chr1_55418708_55418921,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7739,0.0,0.0
chr1_55828418_55828527,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.955374,0.0
chr1_55909250_55909597,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9853084999999995,0.0,0.0
chr1_56184456_56184884,0.0,39.0,0.0,4.652486,0.0,0.0,0.0,0.0,6.093058,0.0,9.293724
chr1_56974162_56974535,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.155524,6.170596,0.0,1.91625
chr1_56991269_56991531,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.155524,4.087524,0.0,1.91625
chr1_57042744_57043185,0.0,26.0,19.621313,0.0,0.0,19.086321,0.0,0.0,0.0,0.0,13.165545000000002
chr1_57297629_57297838,0.0,42.0,0.0,4.712776,0.0,28.447215999999997,0.0,1.2566540000000002,3.4842699999999995,0.0,8.896089
chr1_58898385_58898660,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.246881,0.0,7.300331,0.0
chr1_59229881_59230252,0.0,17.0,0.0,6.0847120000000015,1.831328,2.446008,0.0,0.0,9.198553,0.0,5.530522
chr1_59347262_59347482,0.0,27.0,0.0,9.002667500000001,0.0,0.0,0.0,0.0,6.540999,0.0,4.1174800000000005
chr1_59509588_59509786,0.0,35.0,0.0,4.604883999999998,0.0,0.0,0.0,0.0,9.050357,0.0,7.7713100000000015
chr1_59756067_59756566,0.0,22.0,0.0,0.0,0.0,24.857407,0.0,0.0,0.0,0.0,0.0
chr1_60015651_60015887,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_60171567_60171859,0.0,20.5,0.0,3.813023,0.0,0.0,0.0,0.0,6.5422910000000005,0.0,3.471477
chr1_6230950_6231173,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1.497946,6.153263,2.987409,0.0
chr1_62773248_62773553,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7.261414,0.0,9.239224
chr1_62822173_62822473,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89762,0.0,0.0
chr1_6321567_6321961,0.0,32.0,10.749264,0.0,2.971413,0.0,5.2318120000000015,1.497946,6.756004000000001,0.0,10.359495
chr1_64197270_64197475,0.0,66.0,0.0,6.179204,0.0,1.359012,0.0,0.0,7.021246499999999,0.0,10.776311
chr1_65775838_65775991,0.0,26.0,13.413221,0.0,0.0,0.0,0.0,1.249636,2.960082,0.0,10.269191
chr1_66277656_66278058,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.241035,6.275795,0.0,9.343036
chr1_66714465_66714786,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.241035,0.0,2.299896,0.0
chr1_66716160_66716649,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.241035,0.0,2.299896,0.0
chr1_66717339_66717678,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.241035,0.0,2.299896,0.0
chr1_66904732_66904991,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.241035,0.0,2.4724,0.0
chr1_66930584_66930841,0.0,59.0,0.0,9.898184,0.0,0.0,0.0,1.241035,4.2477480000000005,0.0,4.1267010000000015
chr1_67029939_67030347,0.0,225.0,0.0,9.108341,0.0,0.0,0.0,0.0,7.901426,0.0,3.5283205000000004
chr1_67198280_67198800,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.158117,0.0,0.0,0.0
chr1_68118588_68118809,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.722507000000001,0.0,0.0
chr1_68257818_68258216,0.0,10.0,0.0,6.406244999999999,2.6700630000000003,0.0,9.38855,2.2409380000000003,5.2716755000000015,0.0,7.198751
chr1_68345947_68346247,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8376480000000015,0.0,1.872905
chr1_7359415_7359679,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,6.571542,0.0,10.909635
chr1_7538871_7539273,0.0,21.5,0.0,0.0,0.0,0.0,0.0,1.813717,2.839967,2.074594,0.0
chr1_7551468_7551846,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7056770000000006,2.074594,7.107096
chr1_76080205_76080672,0.0,49.0,8.83107,0.0,0.0,18.948679,0.0,1.142388,10.049328,7.744146500000001,6.366956
chr1_7709088_7709360,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_7764543_7764931,0.0,385.0,6.577178,0.0,0.0,0.0,0.0,0.0,0.0,4.446733,9.329337
chr1_77980165_77980378,0.0,24.0,0.0,4.523569,0.0,1.171582,0.0,0.0,5.367755000000002,0.0,9.990074
chr1_78567287_78567595,0.0,25.0,0.0,4.6029300000000015,0.0,0.0,0.0,0.0,6.697786,0.0,9.741035
chr1_79154444_79154658,0.0,22.0,0.0,0.0,0.0,14.636221,0.0,0.0,6.083757,0.0,0.0
chr1_8121436_8121582,0.0,162.0,0.0,10.858693,0.0,0.0,0.0,0.0,8.718233999999999,0.0,0.0
chr1_8154517_8154933,0.0,45.0,0.0,19.04954,0.0,0.0,0.0,0.0,8.084952000000001,0.0,3.720518
chr1_8173446_8173525,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_8194345_8194402,0.0,130.0,0.0,6.708631,0.0,0.0,0.0,0.0,7.057494,0.0,6.343026
chr1_8254637_8254907,0.0,61.0,0.0,4.856243,0.0,0.0,0.0,0.0,8.192917999999999,0.0,0.0
chr1_84284633_84284926,0.0,15.0,0.0,0.0,0.0,1.215986,0.0,1.200892,0.0,1.291151,0.0
chr1_84757421_84757614,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_85354514_85354763,0.0,71.0,0.0,12.0161495,2.4009400000000003,0.0,3.423928,0.0,5.783028,0.0,10.10262
chr1_85779776_85780132,0.0,71.0,0.0,4.793285,0.0,1.436665,0.0,0.0,9.891104499999999,0.0,4.0908690000000005
chr1_87240012_87240427,0.0,66.0,0.0,4.245598,0.0,0.0,0.0,0.0,5.6184080000000005,0.0,7.5330460000000015
chr1_87253936_87254322,0.0,233.0,0.0,8.471489,0.0,0.0,0.0,0.0,7.512207000000001,0.0,3.285629
chr1_87258759_87259068,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,9.489521,0.0,1.97136
chr1_87689823_87690165,0.0,189.0,0.0,9.127886,0.0,0.0,0.0,0.0,6.911622,0.0,4.0285400000000005
chr1_89112806_89113177,0.0,22.0,0.0,4.789829,0.0,0.0,0.0,1.200709,8.976524000000003,0.0,8.618679
chr1_89739985_89740544,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,6.038166,0.0,2.938776
chr1_8983094_8983258,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_90069191_90069532,0.0,58.0,0.0,0.0,0.0,0.0,0.0,1.733823,7.870728999999999,1.715307,3.120331
chr1_90137741_90138074,0.0,145.0,0.0,0.0,0.0,0.0,4.907145,1.905034,4.685843,0.0,4.671518
chr1_90274070_90274340,0.0,38.0,0.0,4.669878,0.0,0.0,0.0,1.137931,7.752142,0.0,5.824382
chr1_90374317_90375036,0.0,48.5,0.0,11.925772,2.2029240000000003,0.0,3.97647,1.137931,6.5796160000000015,0.0,4.4625949999999985
chr1_91183313_91183764,0.0,50.0,8.905508,0.0,0.0,0.0,0.0,1.415927,6.600571,8.475675,5.920743
chr1_9127395_9127559,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1.579367,10.455668,0.0,0.0
chr1_918449_918555,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.5585129999999998,0.0,6.125916,0.0
chr1_92048213_92048455,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.762478,3.100934,2.372178,0.0
chr1_92116335_92116643,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,8.803899000000003,2.717643,0.0
chr1_92196214_92196626,0.0,41.0,0.0,0.0,0.0,0.0,0.0,1.830424,6.5179,8.005570500000001,5.029207
chr1_92198149_92198440,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.830424,6.5179,3.707219,0.0
chr1_92202579_92202753,0.0,97.0,0.0,4.7456559999999985,0.0,0.0,0.0,0.0,5.421081,3.707219,11.008438
chr1_92216994_92217085,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0516875,0.0
chr1_92270160_92270686,0.0,37.0,0.0,0.0,0.0,0.0,0.0,2.46148,9.641375,3.707219,0.0
chr1_9293549_9293739,0.0,31.0,12.045486,6.286877,0.0,0.0,0.0,1.579367,7.0575545,0.0,10.271554
chr1_93270252_93270588,0.0,55.0,0.0,8.377367,0.0,0.0,0.0,0.0,7.843972,0.0,11.346416
chr1_9335683_9335930,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.579367,6.613874000000001,0.0,8.475078
chr1_9399032_9399161,0.0,20.0,0.0,0.0,0.0,0.0,6.108839,1.579367,6.919922,0.0,0.0
chr1_941791_942135,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,2.9162220000000003,2.993231,0.0
chr1_9473687_9473864,0.0,57.0,0.0,10.226241,0.0,0.0,0.0,1.579367,9.769223,0.0,8.655795
chr1_95063321_95063608,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07252,0.0,0.0
